Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkTerasort,2023-04-19,00:01:24,6400000000,159.494,40126901,20063450,94m,6,4,15g,8,2,16g,lzf,102k,22k,64k,84m,0.2,0.7,78m,org.apache.spark.serializer.JavaSerializer,52k,0.1,250,8,0.2,496m,0.7
ScalaSparkTerasort,2023-04-19,00:19:08,6400000000,158.797,40303028,20151514,100m,4,8,13g,2,8,4g,lzf,120k,118k,124k,80m,0.3,0.1,40m,org.apache.spark.serializer.JavaSerializer,36k,0.8,800,8,0.2,182m,0.8
ScalaSparkTerasort,2023-04-19,00:33:18,6400000000,178.707,35812810,17906405,28m,8,3,6g,8,2,16g,lz4,2k,64k,54k,120m,0.9,0.7,44m,org.apache.spark.serializer.KryoSerializer,6k,0.1,750,8,0.3,424m,0.7
ScalaSparkTerasort,2023-04-19,00:48:21,6400000000,172.603,37079309,18539654,116m,8,4,8g,4,4,8g,snappy,112k,66k,16k,128m,0.4,0.7,54m,org.apache.spark.serializer.KryoSerializer,2k,0.8,800,8,0.1,300m,0.9
ScalaSparkTerasort,2023-04-19,01:02:42,6400000000,183.334,34908963,17454481,54m,12,7,11g,8,2,16g,lzf,52k,106k,18k,32m,0.5,0.1,2m,org.apache.spark.serializer.JavaSerializer,94k,0.2,750,8,0.7,440m,0.3
ScalaSparkTerasort,2023-04-19,01:16:00,6400000000,159.988,40003000,20001500,10m,16,2,15g,4,4,8g,lz4,72k,20k,118k,72m,0.8,0.3,2m,org.apache.spark.serializer.JavaSerializer,118k,0.8,650,8,0.3,366m,0.3
ScalaSparkTerasort,2023-04-19,01:30:03,6400000000,181.288,35302943,17651471,28m,10,4,14g,8,2,16g,lzf,100k,44k,88k,48m,0.6,0.2,116m,org.apache.spark.serializer.JavaSerializer,22k,0.9,800,8,0.6,374m,0.1
ScalaSparkTerasort,2023-04-19,01:43:50,6400000000,150.763,42450733,21225366,42m,4,8,6g,4,4,8g,snappy,58k,46k,18k,60m,0.5,0.1,56m,org.apache.spark.serializer.JavaSerializer,50k,0.2,350,8,0.8,438m,0.9
ScalaSparkTerasort,2023-04-19,01:59:01,6400000000,165.292,38719357,19359678,102m,12,5,13g,2,8,4g,snappy,90k,126k,18k,32m,0.8,0.1,22m,org.apache.spark.serializer.KryoSerializer,72k,0.7,700,8,0.3,30m,0.1
ScalaSparkTerasort,2023-04-19,02:48:37,6400000000,156.881,40795252,20397626,118m,6,1,13g,2,8,4g,lz4,46k,72k,52k,112m,0.2,0.9,86m,org.apache.spark.serializer.KryoSerializer,108k,0.9,400,8,0.7,470m,0.6
ScalaSparkTerasort,2023-04-19,03:07:21,6400000000,164.934,38803400,19401700,98m,2,7,4g,2,8,4g,lz4,36k,100k,104k,52m,0.5,0.9,98m,org.apache.spark.serializer.KryoSerializer,32k,0.3,450,8,0.2,232m,0.8
ScalaSparkTerasort,2023-04-19,03:21:16,6400000000,175.939,36376244,18188122,80m,8,2,13g,8,2,16g,lz4,120k,22k,60k,40m,0.5,0.8,90m,org.apache.spark.serializer.KryoSerializer,122k,0.1,500,8,0.5,298m,0.3
ScalaSparkTerasort,2023-04-19,03:39:02,6400000000,169.911,37666778,18833389,76m,8,5,16g,8,2,16g,snappy,22k,44k,90k,16m,0.3,0.9,14m,org.apache.spark.serializer.KryoSerializer,118k,0.9,600,8,0.6,256m,0.5
ScalaSparkTerasort,2023-04-19,03:57:35,6400000000,151.645,42203831,21101915,18m,16,2,15g,4,4,8g,snappy,16k,34k,54k,84m,0.2,0.7,64m,org.apache.spark.serializer.JavaSerializer,22k,0.5,750,8,0.3,312m,0.9
ScalaSparkTerasort,2023-04-19,04:54:43,6400000000,146.918,43561714,21780857,6m,4,4,8g,4,4,8g,snappy,118k,106k,66k,76m,0.1,0.5,44m,org.apache.spark.serializer.JavaSerializer,50k,0.3,600,8,0.7,486m,0.4
ScalaSparkTerasort,2023-04-19,05:09:09,6400000000,161.855,39541564,19770782,124m,4,6,12g,4,4,8g,lz4,16k,6k,34k,32m,0.4,0.1,116m,org.apache.spark.serializer.KryoSerializer,104k,0.6,150,8,0.7,194m,0.4
ScalaSparkTerasort,2023-04-19,05:23:22,6400000000,162.875,39293937,19646968,36m,10,6,7g,2,8,4g,lz4,58k,64k,10k,4m,0.5,0.5,128m,org.apache.spark.serializer.KryoSerializer,26k,0.8,300,8,0.2,274m,0.2
ScalaSparkTerasort,2023-04-19,05:37:48,6400000000,169.336,37794680,18897340,28m,10,8,12g,4,4,8g,lz4,62k,122k,66k,40m,0.4,0.9,46m,org.apache.spark.serializer.JavaSerializer,8k,0.2,700,8,0.5,344m,0.2
ScalaSparkTerasort,2023-04-19,06:27:39,6400000000,163.723,39090414,19545207,50m,16,1,5g,2,8,4g,lzf,20k,104k,86k,28m,0.2,0.9,124m,org.apache.spark.serializer.JavaSerializer,64k,0.4,700,8,0.6,168m,0.8
ScalaSparkTerasort,2023-04-19,06:41:51,6400000000,168.838,37906158,18953079,108m,6,2,16g,2,8,4g,lz4,52k,70k,78k,96m,0.9,0.5,8m,org.apache.spark.serializer.KryoSerializer,122k,0.6,350,8,0.9,492m,0.7
ScalaSparkTerasort,2023-04-19,07:01:29,6400000000,159.694,40076646,20038323,98m,14,1,7g,8,2,16g,lz4,40k,76k,90k,88m,0.2,0.8,34m,org.apache.spark.serializer.KryoSerializer,8k,0.8,150,8,0.7,146m,0.3
ScalaSparkTerasort,2023-04-19,07:28:28,6400000000,149.108,42921908,21460954,122m,8,2,7g,8,2,16g,snappy,36k,104k,104k,112m,0.1,0.4,16m,org.apache.spark.serializer.KryoSerializer,20k,0.8,300,8,0.3,180m,0.4
ScalaSparkTerasort,2023-04-19,07:47:54,6400000000,158.167,40463560,20231780,14m,12,2,9g,8,2,16g,snappy,22k,60k,58k,92m,0.2,0.6,18m,org.apache.spark.serializer.JavaSerializer,42k,0.9,750,8,0.8,174m,0.9
ScalaSparkTerasort,2023-04-19,08:01:59,6400000000,168.889,37894711,18947355,66m,4,3,8g,4,4,8g,lzf,6k,22k,38k,76m,0.5,0.5,34m,org.apache.spark.serializer.JavaSerializer,6k,0.9,50,8,0.9,32m,0.3
ScalaSparkTerasort,2023-04-19,08:16:36,6400000000,157.243,40701334,20350667,74m,14,5,11g,2,8,4g,lzf,74k,48k,48k,24m,0.6,0.2,88m,org.apache.spark.serializer.KryoSerializer,108k,0.8,400,8,0.1,338m,0.1
ScalaSparkTerasort,2023-04-19,08:53:21,6400000000,158.894,40278424,20139212,56m,8,5,15g,2,8,4g,lzf,112k,118k,52k,92m,0.2,0.2,58m,org.apache.spark.serializer.JavaSerializer,84k,0.2,650,8,0.2,144m,0.9
ScalaSparkTerasort,2023-04-19,09:08:41,6400000000,185.372,34525171,17262585,22m,12,6,4g,8,2,16g,lzf,50k,72k,92k,76m,0.4,0.2,74m,org.apache.spark.serializer.JavaSerializer,68k,0.5,250,8,0.7,184m,0.9
ScalaSparkTerasort,2023-04-19,09:22:24,6400000000,164.897,38812106,19406053,54m,12,4,15g,8,2,16g,lzf,46k,96k,54k,52m,0.8,0.9,114m,org.apache.spark.serializer.JavaSerializer,104k,0.6,600,8,0.3,102m,0.5
ScalaSparkTerasort,2023-04-19,09:41:38,6400000000,172.853,37025680,18512840,76m,16,3,11g,2,8,4g,lzf,30k,82k,120k,128m,0.3,0.9,8m,org.apache.spark.serializer.KryoSerializer,104k,0.8,100,8,0.7,352m,0.8
ScalaSparkTerasort,2023-04-19,09:55:55,6400000000,179.708,35613328,17806664,2m,14,3,4g,8,2,16g,snappy,60k,124k,70k,76m,0.5,0.6,6m,org.apache.spark.serializer.JavaSerializer,70k,0.1,550,8,0.1,474m,0.1
ScalaSparkTerasort,2023-04-19,10:23:08,6400000000,150.621,42490754,21245377,58m,12,3,10g,8,2,16g,lz4,108k,118k,76k,92m,0.1,0.7,112m,org.apache.spark.serializer.KryoSerializer,88k,0.4,150,8,0.7,264m,0.3
ScalaSparkTerasort,2023-04-19,10:37:52,6400000000,172.013,37206490,18603245,84m,10,2,11g,2,8,4g,snappy,10k,96k,56k,80m,0.7,0.6,18m,org.apache.spark.serializer.KryoSerializer,80k,0.3,650,8,0.5,16m,0.6
ScalaSparkTerasort,2023-04-19,10:56:13,6400000000,166.218,38503651,19251825,2m,2,5,14g,2,8,4g,lzf,104k,24k,116k,100m,0.7,0.3,10m,org.apache.spark.serializer.KryoSerializer,12k,0.9,350,8,0.6,70m,0.9
ScalaSparkTerasort,2023-04-19,11:10:52,6400000000,170.052,37635546,18817773,24m,14,4,8g,2,8,4g,lz4,76k,118k,128k,124m,0.5,0.6,38m,org.apache.spark.serializer.KryoSerializer,34k,0.5,100,8,0.5,44m,0.9
ScalaSparkTerasort,2023-04-19,11:27:34,6400000000,166.222,38502725,19251362,46m,12,1,11g,2,8,4g,lz4,38k,38k,90k,104m,0.3,0.2,44m,org.apache.spark.serializer.JavaSerializer,74k,0.8,600,8,0.6,180m,0.1
ScalaSparkTerasort,2023-04-19,11:45:23,6400000000,178.581,35838079,17919039,78m,6,8,4g,8,2,16g,snappy,108k,96k,46k,116m,0.3,0.9,14m,org.apache.spark.serializer.JavaSerializer,36k,0.1,650,8,0.8,138m,0.4
ScalaSparkTerasort,2023-04-19,12:02:50,6400000000,170.566,37522132,18761066,30m,16,5,5g,8,2,16g,lz4,34k,24k,76k,80m,0.3,0.1,12m,org.apache.spark.serializer.JavaSerializer,108k,0.6,550,8,0.7,148m,0.5
ScalaSparkTerasort,2023-04-19,12:42:16,6400000000,159.208,40198984,20099492,66m,14,2,4g,2,8,4g,lzf,98k,94k,62k,24m,0.1,0.4,110m,org.apache.spark.serializer.KryoSerializer,52k,0.4,650,8,0.5,240m,0.9
ScalaSparkTerasort,2023-04-19,13:40:37,6400000000,167.805,38139507,19069753,126m,4,1,16g,2,8,4g,lz4,76k,12k,44k,60m,0.2,0.8,4m,org.apache.spark.serializer.KryoSerializer,56k,0.1,350,8,0.9,248m,0.5
ScalaSparkTerasort,2023-04-19,13:55:32,6400000000,174.415,36694091,18347045,42m,6,4,7g,8,2,16g,lzf,38k,128k,76k,76m,0.6,0.3,128m,org.apache.spark.serializer.KryoSerializer,44k,0.5,550,8,0.8,26m,0.1
ScalaSparkTerasort,2023-04-19,14:10:09,6400000000,167.088,38303169,19151584,10m,4,3,8g,2,8,4g,lz4,42k,56k,40k,104m,0.9,0.6,28m,org.apache.spark.serializer.JavaSerializer,72k,0.2,750,8,0.7,388m,0.2
ScalaSparkTerasort,2023-04-19,14:23:57,6400000000,170.05,37635989,18817994,124m,12,8,7g,4,4,8g,lz4,6k,8k,78k,28m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,126k,0.4,250,8,0.8,416m,0.4
ScalaSparkTerasort,2023-04-19,14:45:18,6400000000,158.18,40460235,20230117,120m,12,2,5g,8,2,16g,lzf,12k,38k,116k,24m,0.2,0.7,44m,org.apache.spark.serializer.KryoSerializer,2k,0.1,650,8,0.5,376m,0.5
ScalaSparkTerasort,2023-04-19,15:01:18,6400000000,179.755,35604016,17802008,66m,2,1,14g,8,2,16g,snappy,102k,62k,104k,8m,0.9,0.3,124m,org.apache.spark.serializer.KryoSerializer,50k,0.1,750,8,0.1,112m,0.9
ScalaSparkTerasort,2023-04-19,15:15:06,6400000000,176.056,36352069,18176034,106m,16,1,11g,4,4,8g,lz4,108k,94k,30k,84m,0.5,0.1,12m,org.apache.spark.serializer.KryoSerializer,82k,0.4,600,8,0.2,4m,0.2
ScalaSparkTerasort,2023-04-19,15:29:28,6400000000,160.886,39779719,19889859,76m,16,8,6g,2,8,4g,lzf,4k,126k,104k,20m,0.9,0.2,122m,org.apache.spark.serializer.KryoSerializer,4k,0.1,300,8,0.5,456m,0.1
ScalaSparkTerasort,2023-04-19,15:44:51,6400000000,178.363,35881881,17940940,24m,2,8,16g,8,2,16g,lzf,110k,42k,12k,24m,0.9,0.9,72m,org.apache.spark.serializer.JavaSerializer,104k,0.5,400,8,0.6,488m,0.5
ScalaSparkTerasort,2023-04-19,15:58:47,6400000000,178.886,35776975,17888487,10m,10,3,9g,8,2,16g,lzf,88k,74k,88k,44m,0.6,0.7,102m,org.apache.spark.serializer.JavaSerializer,18k,0.6,800,8,0.5,272m,0.6
ScalaSparkTerasort,2023-04-19,16:21:25,6400000000,156.419,40915745,20457872,18m,2,5,9g,8,2,16g,snappy,116k,92k,94k,40m,0.2,0.6,8m,org.apache.spark.serializer.JavaSerializer,80k,0.8,150,8,0.1,312m,0.4
ScalaSparkTerasort,2023-04-19,16:36:26,6400000000,188.755,33906386,16953193,38m,2,6,5g,8,2,16g,lzf,74k,48k,36k,128m,0.7,0.8,52m,org.apache.spark.serializer.JavaSerializer,90k,0.5,300,8,0.7,18m,0.1
