Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkKmeans,2023-04-16,17:18:59,8032739904,123.598,64990856,32495428,98m,10,1,13g,8,2,16g,snappy,6k,6k,82k,32m,0.9,0.6,110m,org.apache.spark.serializer.JavaSerializer,74k,0.2,50,8,0.4,364m,0.8
ScalaSparkKmeans,2023-04-16,17:33:08,8032739904,125.453,64029874,32014937,16m,16,5,5g,4,4,8g,snappy,32k,52k,92k,44m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,74k,0.3,450,8,0.5,302m,0.2
ScalaSparkKmeans,2023-04-16,17:48:19,8032739904,127.041,63229507,31614753,8m,16,7,10g,4,4,8g,lzf,14k,44k,66k,4m,0.8,0.2,124m,org.apache.spark.serializer.KryoSerializer,96k,0.6,550,8,0.8,254m,0.2
ScalaSparkKmeans,2023-04-16,18:02:41,8032739904,126.905,63297268,31648634,64m,14,8,15g,4,4,8g,lz4,100k,24k,14k,16m,0.6,0.9,126m,org.apache.spark.serializer.KryoSerializer,120k,0.5,500,8,0.6,478m,0.5
ScalaSparkKmeans,2023-04-16,18:16:17,8032739904,129.748,61910317,30955158,78m,14,4,4g,4,4,8g,lz4,46k,128k,72k,96m,0.9,0.1,70m,org.apache.spark.serializer.JavaSerializer,22k,0.3,600,8,0.2,24m,0.3
ScalaSparkKmeans,2023-04-16,18:30:12,8032739904,127.448,63027586,31513793,106m,10,6,7g,4,4,8g,lz4,10k,94k,24k,52m,0.7,0.2,58m,org.apache.spark.serializer.JavaSerializer,18k,0.5,800,8,0.6,314m,0.2
ScalaSparkKmeans,2023-04-16,18:43:55,8032739904,125.054,64234170,32117085,50m,12,6,13g,8,2,16g,lz4,126k,16k,122k,40m,0.4,0.6,72m,org.apache.spark.serializer.JavaSerializer,100k,0.1,650,8,0.1,102m,0.6
ScalaSparkKmeans,2023-04-16,18:59:40,8032739904,136.846,58699120,29349560,36m,8,3,5g,2,8,4g,lzf,122k,124k,4k,20m,0.5,0.3,46m,org.apache.spark.serializer.JavaSerializer,104k,0.2,350,8,0.1,108m,0.3
ScalaSparkKmeans,2023-04-16,19:14:08,8032739904,126.357,63571783,31785891,70m,16,5,11g,8,2,16g,snappy,40k,68k,44k,56m,0.9,0.6,94m,org.apache.spark.serializer.JavaSerializer,26k,0.5,450,8,0.7,298m,0.6
ScalaSparkKmeans,2023-04-16,19:28:13,8032739904,127.052,63224033,31612016,66m,10,8,10g,4,4,8g,lzf,14k,92k,104k,16m,0.9,0.5,40m,org.apache.spark.serializer.KryoSerializer,66k,0.4,700,8,0.7,164m,0.3
ScalaSparkKmeans,2023-04-16,19:42:38,8032739904,133.605,60123048,30061524,64m,14,4,4g,2,8,4g,snappy,60k,20k,102k,20m,0.5,0.8,128m,org.apache.spark.serializer.JavaSerializer,36k,0.5,400,8,0.3,54m,0.2
ScalaSparkKmeans,2023-04-16,19:57:29,8032739904,123.396,65097247,32548623,30m,12,7,13g,4,4,8g,snappy,96k,10k,52k,104m,0.5,0.8,114m,org.apache.spark.serializer.KryoSerializer,78k,0.2,500,8,0.6,448m,0.5
ScalaSparkKmeans,2023-04-16,20:12:03,8032739904,142.662,56306093,28153046,82m,12,3,8g,2,8,4g,lz4,78k,100k,118k,116m,0.9,0.7,60m,org.apache.spark.serializer.KryoSerializer,124k,0.5,800,8,0.6,164m,0.4
ScalaSparkKmeans,2023-04-16,20:26:03,8032739904,142.258,56465997,28232998,82m,10,6,14g,2,8,4g,snappy,94k,128k,126k,128m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,108k,0.9,350,8,0.5,44m,0.3
ScalaSparkKmeans,2023-04-16,20:40:30,8032739904,119.352,67302935,33651467,108m,4,7,11g,8,2,16g,lz4,90k,84k,20k,108m,0.4,0.7,26m,org.apache.spark.serializer.KryoSerializer,14k,0.4,200,8,0.3,40m,0.4
ScalaSparkKmeans,2023-04-16,20:56:27,8032739904,137.818,58285128,29142564,106m,16,1,13g,2,8,4g,snappy,14k,110k,118k,60m,0.9,0.7,12m,org.apache.spark.serializer.KryoSerializer,60k,0.9,300,8,0.5,230m,0.1
ScalaSparkKmeans,2023-04-16,21:15:31,8032739904,407.963,19689873,9844936,22m,8,3,15g,4,4,8g,lz4,120k,102k,34k,84m,0.1,0.7,84m,org.apache.spark.serializer.KryoSerializer,56k,0.2,450,8,0.1,108m,0.1
ScalaSparkKmeans,2023-04-16,22:06:56,8032739904,308.978,25997772,12998886,86m,6,8,13g,4,4,8g,lzf,6k,124k,70k,36m,0.2,0.1,80m,org.apache.spark.serializer.KryoSerializer,2k,0.5,200,8,0.3,438m,0.6
ScalaSparkKmeans,2023-04-16,22:23:51,8032739904,126.284,63608532,31804266,78m,6,8,15g,8,2,16g,lzf,4k,98k,8k,36m,0.8,0.8,122m,org.apache.spark.serializer.KryoSerializer,2k,0.5,100,8,0.4,98m,0.2
ScalaSparkKmeans,2023-04-16,22:38:51,8032739904,114.995,69852949,34926474,112m,10,2,10g,8,2,16g,lzf,90k,76k,86k,24m,0.8,0.3,2m,org.apache.spark.serializer.KryoSerializer,72k,0.2,800,8,0.7,226m,0.3
ScalaSparkKmeans,2023-04-16,22:53:50,8032739904,130.003,61788881,30894440,58m,16,4,15g,4,4,8g,snappy,46k,86k,8k,100m,0.9,0.1,76m,org.apache.spark.serializer.KryoSerializer,116k,0.1,800,8,0.2,498m,0.9
ScalaSparkKmeans,2023-04-16,23:08:16,8032739904,137.914,58244557,29122278,84m,8,1,8g,2,8,4g,lzf,128k,68k,48k,64m,0.6,0.3,78m,org.apache.spark.serializer.JavaSerializer,64k,0.1,50,8,0.9,48m,0.1
ScalaSparkKmeans,2023-04-16,23:22:20,8032739904,131.186,61231685,30615842,48m,16,7,8g,4,4,8g,lzf,10k,98k,8k,12m,0.9,0.5,84m,org.apache.spark.serializer.KryoSerializer,20k,0.2,300,8,0.8,392m,0.5
ScalaSparkKmeans,2023-04-16,23:36:45,8032739904,138.302,58081155,29040577,120m,10,5,6g,2,8,4g,lz4,52k,28k,84k,120m,0.8,0.6,72m,org.apache.spark.serializer.JavaSerializer,102k,0.5,50,8,0.2,42m,0.3
ScalaSparkKmeans,2023-04-16,23:52:15,8032739904,211.471,37985066,18992533,72m,4,7,12g,4,4,8g,snappy,20k,14k,94k,16m,0.3,0.1,108m,org.apache.spark.serializer.JavaSerializer,116k,0.9,150,8,0.7,36m,0.5
ScalaSparkKmeans,2023-04-17,00:07:34,8032739904,132.147,60786396,30393198,74m,6,1,13g,4,4,8g,lzf,126k,122k,76k,52m,0.5,0.1,128m,org.apache.spark.serializer.KryoSerializer,36k,0.8,300,8,0.4,112m,0.3
ScalaSparkKmeans,2023-04-17,00:22:20,8032739904,126.163,63669537,31834768,22m,16,8,15g,4,4,8g,lz4,64k,106k,74k,128m,0.5,0.9,44m,org.apache.spark.serializer.JavaSerializer,82k,0.5,650,8,0.9,488m,0.8
ScalaSparkKmeans,2023-04-17,00:36:22,8032739904,139.356,57641866,28820933,40m,14,6,6g,2,8,4g,lz4,14k,94k,126k,88m,0.8,0.4,94m,org.apache.spark.serializer.KryoSerializer,4k,0.8,400,8,0.2,62m,0.6
ScalaSparkKmeans,2023-04-17,00:49:58,8032739904,123.94,64811520,32405760,14m,16,6,8g,4,4,8g,lzf,124k,2k,54k,72m,0.8,0.6,74m,org.apache.spark.serializer.JavaSerializer,114k,0.6,250,8,0.4,188m,0.2
ScalaSparkKmeans,2023-04-17,01:06:43,8032739904,315.669,25446717,12723358,64m,4,6,10g,2,8,4g,snappy,16k,50k,2k,20m,0.2,0.5,104m,org.apache.spark.serializer.KryoSerializer,82k,0.9,650,8,0.9,210m,0.5
ScalaSparkKmeans,2023-04-17,01:31:32,8032739904,144.545,55572589,27786294,90m,14,8,6g,2,8,4g,snappy,110k,62k,54k,24m,0.7,0.6,36m,org.apache.spark.serializer.JavaSerializer,96k,0.4,600,8,0.6,80m,0.7
ScalaSparkKmeans,2023-04-17,01:49:45,8032739904,389.198,20639211,10319605,4m,16,2,6g,2,8,4g,lz4,72k,60k,56k,12m,0.1,0.5,22m,org.apache.spark.serializer.KryoSerializer,100k,0.7,750,8,0.4,438m,0.2
ScalaSparkKmeans,2023-04-17,02:20:31,8032739904,209.412,38358546,19179273,54m,14,6,7g,4,4,8g,lz4,94k,16k,16k,52m,0.3,0.6,118m,org.apache.spark.serializer.JavaSerializer,44k,0.2,150,8,0.1,76m,0.9
ScalaSparkKmeans,2023-04-17,02:35:05,8032739904,116.708,68827671,34413835,72m,10,6,9g,8,2,16g,snappy,46k,22k,22k,72m,0.4,0.3,42m,org.apache.spark.serializer.KryoSerializer,108k,0.3,500,8,0.9,284m,0.8
ScalaSparkKmeans,2023-04-17,02:51:39,8032739904,131.268,61193435,30596717,82m,12,4,10g,8,2,16g,lzf,118k,108k,28k,48m,0.8,0.5,54m,org.apache.spark.serializer.KryoSerializer,122k,0.1,250,8,0.8,220m,0.5
ScalaSparkKmeans,2023-04-17,03:07:18,8032739904,183.083,43874854,21937427,50m,8,6,15g,8,2,16g,lzf,92k,118k,78k,8m,0.3,0.1,92m,org.apache.spark.serializer.JavaSerializer,18k,0.2,550,8,0.5,54m,0.8
ScalaSparkKmeans,2023-04-17,03:27:30,8032739904,391.486,20518587,10259293,68m,10,4,6g,8,2,16g,lzf,100k,38k,48k,64m,0.1,0.4,10m,org.apache.spark.serializer.KryoSerializer,82k,0.5,150,8,0.4,194m,0.6
ScalaSparkKmeans,2023-04-17,03:49:15,8032739904,139.507,57579475,28789737,16m,14,3,6g,2,8,4g,lzf,126k,88k,84k,36m,0.7,0.4,90m,org.apache.spark.serializer.KryoSerializer,12k,0.1,100,8,0.3,442m,0.8
ScalaSparkKmeans,2023-04-17,04:03:47,8032739904,143.469,55989376,27994688,66m,12,6,10g,2,8,4g,snappy,44k,70k,74k,96m,0.6,0.5,40m,org.apache.spark.serializer.KryoSerializer,26k,0.4,550,8,0.3,94m,0.6
ScalaSparkKmeans,2023-04-17,04:18:20,8032739904,141.793,56651173,28325586,26m,12,4,16g,2,8,4g,snappy,42k,32k,34k,36m,0.9,0.5,126m,org.apache.spark.serializer.JavaSerializer,98k,0.9,300,8,0.1,226m,0.3
ScalaSparkKmeans,2023-04-17,04:32:01,8032739904,127.118,63191207,31595603,18m,16,8,9g,4,4,8g,lz4,94k,38k,42k,80m,0.6,0.7,20m,org.apache.spark.serializer.JavaSerializer,68k,0.3,50,8,0.1,148m,0.3
ScalaSparkKmeans,2023-04-17,04:48:51,8032739904,311.438,25792420,12896210,10m,14,8,13g,4,4,8g,lz4,28k,8k,112k,68m,0.2,0.5,44m,org.apache.spark.serializer.JavaSerializer,106k,0.4,250,8,0.2,328m,0.1
ScalaSparkKmeans,2023-04-17,05:08:49,8032739904,402.456,19959299,9979649,30m,12,5,4g,8,2,16g,snappy,24k,44k,2k,28m,0.1,0.5,76m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.5,292m,0.6
ScalaSparkKmeans,2023-04-17,05:33:00,8032739904,302.484,26555916,13277958,104m,14,8,5g,4,4,8g,lz4,26k,32k,6k,24m,0.2,0.1,110m,org.apache.spark.serializer.KryoSerializer,86k,0.3,150,8,0.1,232m,0.1
ScalaSparkKmeans,2023-04-17,05:51:36,8032739904,312.177,25731363,12865681,50m,12,8,12g,4,4,8g,snappy,6k,24k,52k,28m,0.2,0.3,84m,org.apache.spark.serializer.KryoSerializer,2k,0.9,50,8,0.5,426m,0.9
ScalaSparkKmeans,2023-04-17,06:10:30,8032739904,242.495,33125383,16562691,34m,4,1,6g,2,8,4g,lz4,40k,40k,18k,56m,0.3,0.9,26m,org.apache.spark.serializer.KryoSerializer,68k,0.8,400,8,0.1,308m,0.6
ScalaSparkKmeans,2023-04-17,06:29:42,8032739904,299.519,26818799,13409399,66m,4,5,5g,4,4,8g,snappy,18k,46k,112k,64m,0.2,0.1,102m,org.apache.spark.serializer.KryoSerializer,80k,0.6,550,8,0.7,364m,0.9
ScalaSparkKmeans,2023-04-17,06:48:12,8032739904,125.773,63866965,31933482,108m,14,2,15g,8,2,16g,lzf,8k,24k,16k,112m,0.6,0.1,54m,org.apache.spark.serializer.JavaSerializer,58k,0.2,100,8,0.6,240m,0.5
ScalaSparkKmeans,2023-04-17,07:03:11,8032739904,138.242,58106363,29053181,20m,8,3,16g,2,8,4g,snappy,90k,86k,56k,124m,0.4,0.9,78m,org.apache.spark.serializer.KryoSerializer,60k,0.5,300,8,0.4,440m,0.7
ScalaSparkKmeans,2023-04-17,07:18:36,8032739904,122.601,65519366,32759683,58m,8,1,10g,8,2,16g,lz4,58k,88k,102k,36m,0.6,0.1,88m,org.apache.spark.serializer.JavaSerializer,96k,0.9,700,8,0.1,72m,0.4
ScalaSparkKmeans,2023-04-17,07:32:44,8032739904,130.395,61603128,30801564,88m,8,7,9g,8,2,16g,snappy,12k,32k,102k,76m,0.7,0.6,102m,org.apache.spark.serializer.JavaSerializer,40k,0.8,750,8,0.2,292m,0.4
ScalaSparkKmeans,2023-04-17,07:46:42,8032739904,126.272,63614577,31807288,126m,2,5,13g,4,4,8g,snappy,12k,98k,54k,120m,0.4,0.7,30m,org.apache.spark.serializer.JavaSerializer,96k,0.4,150,8,0.7,108m,0.8
ScalaSparkKmeans,2023-04-17,08:04:39,8032739904,137.767,58306705,29153352,52m,10,3,11g,2,8,4g,lzf,118k,126k,102k,124m,0.6,0.7,52m,org.apache.spark.serializer.KryoSerializer,102k,0.7,50,8,0.1,320m,0.5
ScalaSparkKmeans,2023-04-17,08:19:32,8032739904,133.342,60241633,30120816,70m,14,8,11g,4,4,8g,snappy,96k,104k,4k,72m,0.5,0.4,116m,org.apache.spark.serializer.JavaSerializer,28k,0.4,450,8,0.8,24m,0.2
ScalaSparkKmeans,2023-04-17,08:33:21,8032739904,128.926,62305042,31152521,118m,16,6,7g,4,4,8g,snappy,52k,34k,100k,8m,0.7,0.2,26m,org.apache.spark.serializer.KryoSerializer,92k,0.6,550,8,0.4,362m,0.5
ScalaSparkKmeans,2023-04-17,08:47:46,8032739904,117.358,68446462,34223231,36m,8,7,4g,8,2,16g,lz4,120k,26k,58k,24m,0.6,0.4,108m,org.apache.spark.serializer.JavaSerializer,86k,0.1,750,8,0.4,154m,0.1
ScalaSparkKmeans,2023-04-17,09:06:44,8032739904,412.11,19491737,9745868,120m,10,3,8g,8,2,16g,snappy,40k,90k,122k,100m,0.1,0.6,8m,org.apache.spark.serializer.JavaSerializer,62k,0.7,100,8,0.1,378m,0.3
ScalaSparkKmeans,2023-04-17,09:27:31,8032739904,119.285,67340737,33670368,54m,4,6,16g,8,2,16g,snappy,50k,92k,124k,72m,0.7,0.3,124m,org.apache.spark.serializer.KryoSerializer,22k,0.5,600,8,0.3,104m,0.4
ScalaSparkKmeans,2023-04-17,09:44:06,8032739904,206.273,38942275,19471137,108m,4,5,9g,4,4,8g,lz4,8k,110k,112k,4m,0.3,0.4,112m,org.apache.spark.serializer.KryoSerializer,26k,0.5,100,8,0.2,320m,0.6
ScalaSparkKmeans,2023-04-17,10:03:03,8032739904,311.405,25795153,12897576,120m,14,2,8g,8,2,16g,lz4,58k,82k,12k,72m,0.2,0.8,40m,org.apache.spark.serializer.JavaSerializer,72k,0.5,450,8,0.3,434m,0.3
ScalaSparkKmeans,2023-04-17,10:19:49,8032739904,117.865,68152037,34076018,106m,16,1,12g,8,2,16g,lzf,32k,38k,112k,32m,0.4,0.2,52m,org.apache.spark.serializer.JavaSerializer,82k,0.9,100,8,0.4,458m,0.2
ScalaSparkKmeans,2023-04-17,10:35:48,8032739904,120.763,66516564,33258282,2m,10,8,9g,8,2,16g,lz4,12k,120k,90k,48m,0.4,0.3,126m,org.apache.spark.serializer.JavaSerializer,4k,0.5,800,8,0.2,102m,0.1
ScalaSparkKmeans,2023-04-17,10:52:07,8032739904,178.364,45035656,22517828,2m,4,1,16g,8,2,16g,lzf,72k,62k,22k,68m,0.3,0.7,98m,org.apache.spark.serializer.KryoSerializer,44k,0.9,500,8,0.2,308m,0.9
ScalaSparkKmeans,2023-04-17,11:09:39,8032739904,133.616,60118098,30059049,94m,6,5,7g,4,4,8g,lz4,32k,98k,94k,100m,0.9,0.9,94m,org.apache.spark.serializer.JavaSerializer,98k,0.1,300,8,0.5,414m,0.5
ScalaSparkKmeans,2023-04-17,11:23:17,8032739904,126.194,63653897,31826948,10m,12,8,15g,8,2,16g,lzf,114k,62k,102k,116m,0.7,0.7,68m,org.apache.spark.serializer.KryoSerializer,78k,0.2,150,8,0.2,16m,0.2
ScalaSparkKmeans,2023-04-17,11:39:34,8032739904,197.013,40772638,20386319,74m,6,1,12g,4,4,8g,lzf,90k,98k,90k,8m,0.3,0.2,56m,org.apache.spark.serializer.KryoSerializer,48k,0.8,150,8,0.7,444m,0.1
ScalaSparkKmeans,2023-04-17,11:56:49,8032739904,180.784,44432803,22216401,32m,2,5,11g,8,2,16g,lzf,50k,108k,86k,84m,0.3,0.7,44m,org.apache.spark.serializer.JavaSerializer,14k,0.5,450,8,0.7,28m,0.6
ScalaSparkKmeans,2023-04-17,12:14:53,8032739904,126.994,63252908,31626454,100m,8,6,8g,8,2,16g,lzf,112k,78k,78k,64m,0.4,0.9,84m,org.apache.spark.serializer.KryoSerializer,56k,0.4,700,8,0.1,296m,0.7
ScalaSparkKmeans,2023-04-17,12:35:37,8032739904,401.438,20009914,10004957,24m,16,5,6g,4,4,8g,lzf,116k,56k,64k,68m,0.1,0.4,32m,org.apache.spark.serializer.KryoSerializer,110k,0.1,650,8,0.9,28m,0.4
ScalaSparkKmeans,2023-04-17,13:24:58,8032739904,411.506,19520346,9760173,48m,10,8,5g,8,2,16g,lzf,2k,106k,10k,92m,0.1,0.4,90m,org.apache.spark.serializer.KryoSerializer,26k,0.7,150,8,0.2,216m,0.9
ScalaSparkKmeans,2023-04-17,14:21:06,8032739904,129.022,62258683,31129341,124m,2,5,10g,4,4,8g,lzf,56k,76k,14k,12m,0.8,0.8,96m,org.apache.spark.serializer.KryoSerializer,58k,0.1,500,8,0.4,308m,0.4
ScalaSparkKmeans,2023-04-17,14:36:53,8032739904,146.081,54988259,27494129,110m,6,4,15g,2,8,4g,lzf,94k,96k,92k,32m,0.4,0.2,2m,org.apache.spark.serializer.KryoSerializer,74k,0.4,500,8,0.9,10m,0.8
ScalaSparkKmeans,2023-04-17,14:53:10,8032739904,139.147,57728444,28864222,8m,6,2,15g,4,4,8g,snappy,68k,102k,26k,128m,0.8,0.8,64m,org.apache.spark.serializer.JavaSerializer,104k,0.1,200,8,0.8,294m,0.7
ScalaSparkKmeans,2023-04-17,15:07:06,8032739904,120.893,66445037,33222518,34m,14,2,8g,8,2,16g,lz4,36k,98k,50k,88m,0.6,0.7,54m,org.apache.spark.serializer.JavaSerializer,56k,0.6,650,8,0.5,146m,0.7
ScalaSparkKmeans,2023-04-17,15:21:22,8032739904,133.762,60052480,30026240,104m,14,5,8g,4,4,8g,snappy,76k,110k,46k,72m,0.6,0.9,92m,org.apache.spark.serializer.JavaSerializer,86k,0.9,50,8,0.5,330m,0.7
ScalaSparkKmeans,2023-04-17,15:35:08,8032739904,124.19,64681052,32340526,32m,14,3,16g,8,2,16g,snappy,14k,16k,52k,124m,0.4,0.2,82m,org.apache.spark.serializer.KryoSerializer,36k,0.8,200,8,0.5,458m,0.7
ScalaSparkKmeans,2023-04-17,15:51:58,8032739904,144.242,55689326,27844663,20m,10,4,14g,2,8,4g,snappy,18k,60k,104k,108m,0.6,0.7,6m,org.apache.spark.serializer.JavaSerializer,58k,0.9,300,8,0.5,352m,0.7
ScalaSparkKmeans,2023-04-17,16:07:25,8032739904,193.041,41611574,20805787,62m,8,6,15g,8,2,16g,lzf,68k,70k,10k,28m,0.3,0.6,42m,org.apache.spark.serializer.JavaSerializer,116k,0.6,200,8,0.7,154m,0.6
ScalaSparkKmeans,2023-04-17,16:24:44,8032739904,186.051,43174935,21587467,10m,2,7,13g,8,2,16g,lz4,128k,24k,96k,8m,0.3,0.3,108m,org.apache.spark.serializer.KryoSerializer,82k,0.4,450,8,0.2,174m,0.7
ScalaSparkKmeans,2023-04-17,16:41:32,8032739904,127.047,63226521,31613260,62m,10,7,9g,8,2,16g,lzf,78k,40k,98k,80m,0.7,0.5,120m,org.apache.spark.serializer.KryoSerializer,2k,0.4,450,8,0.7,332m,0.5
ScalaSparkKmeans,2023-04-17,16:56:10,8032739904,129.317,62116658,31058329,48m,2,6,9g,4,4,8g,snappy,46k,8k,34k,24m,0.6,0.5,70m,org.apache.spark.serializer.KryoSerializer,44k,0.5,650,8,0.4,150m,0.4
ScalaSparkKmeans,2023-04-17,17:11:07,8032739904,122.287,65687602,32843801,8m,8,2,13g,4,4,8g,lz4,12k,74k,114k,72m,0.7,0.8,96m,org.apache.spark.serializer.JavaSerializer,16k,0.7,800,8,0.1,78m,0.1
ScalaSparkKmeans,2023-04-17,17:25:56,8032739904,219.509,36594125,18297062,32m,16,4,8g,4,4,8g,lzf,128k,84k,48k,4m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,8k,0.5,100,8,0.9,188m,0.3
ScalaSparkKmeans,2023-04-17,17:40:54,8032739904,141.444,56790955,28395477,4m,8,8,5g,2,8,4g,snappy,78k,96k,52k,88m,0.8,0.9,122m,org.apache.spark.serializer.KryoSerializer,36k,0.8,450,8,0.8,476m,0.6
ScalaSparkKmeans,2023-04-17,17:55:38,8032739904,139.553,57560496,28780248,34m,2,4,13g,2,8,4g,lzf,102k,94k,68k,124m,0.7,0.4,102m,org.apache.spark.serializer.KryoSerializer,102k,0.4,750,8,0.5,292m,0.4
ScalaSparkKmeans,2023-04-17,18:13:08,8032739904,123.416,65086697,32543348,4m,10,4,11g,8,2,16g,lz4,126k,118k,98k,76m,0.9,0.3,116m,org.apache.spark.serializer.KryoSerializer,100k,0.1,800,8,0.5,398m,0.9
ScalaSparkKmeans,2023-04-17,18:28:43,8032739904,237.208,33863697,16931848,28m,10,2,13g,2,8,4g,lz4,104k,66k,54k,12m,0.3,0.5,114m,org.apache.spark.serializer.JavaSerializer,2k,0.2,150,8,0.4,34m,0.1
ScalaSparkKmeans,2023-04-17,18:44:41,8032739904,183.342,43812873,21906436,10m,6,2,13g,8,2,16g,lz4,116k,126k,108k,32m,0.3,0.9,108m,org.apache.spark.serializer.JavaSerializer,22k,0.1,150,8,0.9,18m,0.5
ScalaSparkKmeans,2023-04-17,19:00:27,8032739904,122.426,65613022,32806511,122m,10,5,11g,8,2,16g,lz4,114k,98k,38k,56m,0.8,0.1,110m,org.apache.spark.serializer.KryoSerializer,110k,0.1,500,8,0.6,294m,0.3
ScalaSparkKmeans,2023-04-17,19:13:51,8032739904,119.389,67282077,33641038,48m,4,3,15g,8,2,16g,lzf,46k,10k,28k,32m,0.8,0.8,104m,org.apache.spark.serializer.KryoSerializer,30k,0.2,50,8,0.2,168m,0.5
ScalaSparkKmeans,2023-04-17,19:29:02,8032739904,116.733,68812931,34406465,98m,8,2,7g,8,2,16g,lz4,100k,58k,16k,4m,0.5,0.4,110m,org.apache.spark.serializer.JavaSerializer,68k,0.8,400,8,0.3,20m,0.6
ScalaSparkKmeans,2023-04-17,19:42:51,8032739904,125.707,63900498,31950249,120m,2,1,12g,8,2,16g,lzf,20k,82k,92k,16m,0.8,0.3,74m,org.apache.spark.serializer.JavaSerializer,88k,0.6,750,8,0.1,100m,0.8
ScalaSparkKmeans,2023-04-17,19:57:58,8032739904,128.387,62566614,31283307,60m,4,4,9g,4,4,8g,lz4,46k,108k,62k,60m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,26k,0.4,200,8,0.7,126m,0.7
ScalaSparkKmeans,2023-04-17,20:15:45,8032739904,318.539,25217445,12608722,38m,4,7,12g,2,8,4g,lzf,60k,104k,62k,100m,0.2,0.3,8m,org.apache.spark.serializer.JavaSerializer,96k,0.2,400,8,0.9,142m,0.4
ScalaSparkKmeans,2023-04-17,21:02:43,8032739904,122.699,65467036,32733518,98m,12,3,7g,8,2,16g,lz4,32k,8k,50k,36m,0.8,0.9,64m,org.apache.spark.serializer.KryoSerializer,14k,0.3,400,8,0.2,342m,0.7
ScalaSparkKmeans,2023-04-17,21:16:27,8032739904,139.859,57434558,28717279,70m,12,4,14g,2,8,4g,lzf,72k,36k,98k,36m,0.7,0.8,30m,org.apache.spark.serializer.KryoSerializer,10k,0.3,450,8,0.6,316m,0.5
ScalaSparkKmeans,2023-04-17,21:30:50,8032739904,127.106,63197173,31598586,72m,16,6,11g,4,4,8g,lzf,56k,58k,4k,96m,0.4,0.6,32m,org.apache.spark.serializer.KryoSerializer,82k,0.8,600,8,0.5,78m,0.7
ScalaSparkKmeans,2023-04-17,21:45:51,8032739904,121.226,66262517,33131258,8m,12,4,12g,8,2,16g,lz4,80k,46k,74k,16m,0.9,0.3,66m,org.apache.spark.serializer.KryoSerializer,128k,0.6,350,8,0.3,492m,0.3
ScalaSparkKmeans,2023-04-17,21:59:36,8032739904,122.731,65449967,32724983,2m,10,8,5g,8,2,16g,snappy,50k,36k,82k,32m,0.4,0.3,44m,org.apache.spark.serializer.JavaSerializer,124k,0.3,150,8,0.7,316m,0.4
ScalaSparkKmeans,2023-04-17,22:15:07,8032739904,127.454,63024619,31512309,110m,14,2,7g,4,4,8g,lzf,110k,20k,84k,96m,0.7,0.5,82m,org.apache.spark.serializer.KryoSerializer,60k,0.2,650,8,0.5,62m,0.7
ScalaSparkKmeans,2023-04-17,22:33:21,8032739904,383.858,20926331,10463165,80m,14,2,11g,2,8,4g,lz4,78k,88k,100k,88m,0.1,0.4,6m,org.apache.spark.serializer.JavaSerializer,58k,0.4,700,8,0.4,232m,0.2
ScalaSparkKmeans,2023-04-17,23:06:39,8032739904,118.825,67601429,33800714,46m,2,4,7g,8,2,16g,lz4,6k,2k,64k,56m,0.8,0.7,18m,org.apache.spark.serializer.KryoSerializer,34k,0.4,200,8,0.5,418m,0.9
ScalaSparkKmeans,2023-04-17,23:21:23,8032739904,118.835,67595741,33797870,72m,10,8,8g,8,2,16g,lzf,116k,2k,112k,112m,0.4,0.5,32m,org.apache.spark.serializer.KryoSerializer,22k,0.6,800,8,0.4,296m,0.6
ScalaSparkKmeans,2023-04-17,23:38:34,8032739904,187.3,42887025,21443512,66m,16,3,7g,8,2,16g,lz4,92k,102k,58k,16m,0.3,0.2,62m,org.apache.spark.serializer.JavaSerializer,116k,0.7,250,8,0.9,126m,0.8
ScalaSparkKmeans,2023-04-17,23:54:24,8032739904,123.324,65135252,32567626,20m,14,6,16g,4,4,8g,lzf,76k,88k,56k,108m,0.5,0.6,56m,org.apache.spark.serializer.JavaSerializer,28k,0.8,700,8,0.5,496m,0.5
ScalaSparkKmeans,2023-04-18,00:08:02,8032739904,137.088,58595500,29297750,102m,12,6,12g,2,8,4g,lz4,60k,78k,106k,104m,0.5,0.4,78m,org.apache.spark.serializer.JavaSerializer,94k,0.8,450,8,0.4,362m,0.6
