Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkPagerank,2023-04-16,17:24:15,531470496,174.6,3043931,1521965,98m,10,1,13g,8,2,16g,snappy,6k,6k,82k,32m,0.9,0.6,110m,org.apache.spark.serializer.JavaSerializer,74k,0.2,50,8,0.4,364m,0.8
ScalaSparkPagerank,2023-04-16,17:39:46,531470496,205.362,2587969,1293984,16m,16,5,5g,4,4,8g,snappy,32k,52k,92k,44m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,74k,0.3,450,8,0.5,302m,0.2
ScalaSparkPagerank,2023-04-16,17:54:11,531470496,206.326,2575877,1287938,8m,16,7,10g,4,4,8g,lzf,14k,44k,66k,4m,0.8,0.2,124m,org.apache.spark.serializer.KryoSerializer,96k,0.6,550,8,0.8,254m,0.2
ScalaSparkPagerank,2023-04-16,18:07:42,531470496,161.045,3300136,1650068,64m,14,8,15g,4,4,8g,lz4,100k,24k,14k,16m,0.6,0.9,126m,org.apache.spark.serializer.KryoSerializer,120k,0.5,500,8,0.6,478m,0.5
ScalaSparkPagerank,2023-04-16,18:21:24,531470496,164.346,3233851,1616925,78m,14,4,4g,4,4,8g,lz4,46k,128k,72k,96m,0.9,0.1,70m,org.apache.spark.serializer.JavaSerializer,22k,0.3,600,8,0.2,24m,0.3
ScalaSparkPagerank,2023-04-16,18:35:24,531470496,168.974,3145279,1572639,106m,10,6,7g,4,4,8g,lz4,10k,94k,24k,52m,0.7,0.2,58m,org.apache.spark.serializer.JavaSerializer,18k,0.5,800,8,0.6,314m,0.2
ScalaSparkPagerank,2023-04-16,18:50:43,531470496,171.438,3100074,1550037,50m,12,6,13g,8,2,16g,lz4,126k,16k,122k,40m,0.4,0.6,72m,org.apache.spark.serializer.JavaSerializer,100k,0.1,650,8,0.1,102m,0.6
ScalaSparkPagerank,2023-04-16,19:05:25,531470496,165.581,3209731,1604865,36m,8,3,5g,2,8,4g,lzf,122k,124k,4k,20m,0.5,0.3,46m,org.apache.spark.serializer.JavaSerializer,104k,0.2,350,8,0.1,108m,0.3
ScalaSparkPagerank,2023-04-16,19:19:35,531470496,168.476,3154576,1577288,70m,16,5,11g,8,2,16g,snappy,40k,68k,44k,56m,0.9,0.6,94m,org.apache.spark.serializer.JavaSerializer,26k,0.5,450,8,0.7,298m,0.6
ScalaSparkPagerank,2023-04-16,19:34:10,531470496,206.297,2576239,1288119,66m,10,8,10g,4,4,8g,lzf,14k,92k,104k,16m,0.9,0.5,40m,org.apache.spark.serializer.KryoSerializer,66k,0.4,700,8,0.7,164m,0.3
ScalaSparkPagerank,2023-04-16,19:49:01,531470496,204.178,2602976,1301488,64m,14,4,4g,2,8,4g,snappy,60k,20k,102k,20m,0.5,0.8,128m,org.apache.spark.serializer.JavaSerializer,36k,0.5,400,8,0.3,54m,0.2
ScalaSparkPagerank,2023-04-16,20:03:19,531470496,200.599,2649417,1324708,30m,12,7,13g,4,4,8g,snappy,96k,10k,52k,104m,0.5,0.8,114m,org.apache.spark.serializer.KryoSerializer,78k,0.2,500,8,0.6,448m,0.5
ScalaSparkPagerank,2023-04-16,20:17:09,531470496,161.436,3292143,1646071,82m,12,3,8g,2,8,4g,lz4,78k,100k,118k,116m,0.9,0.7,60m,org.apache.spark.serializer.KryoSerializer,124k,0.5,800,8,0.6,164m,0.4
ScalaSparkPagerank,2023-04-16,20:32:08,531470496,174.167,3051499,1525749,82m,10,6,14g,2,8,4g,snappy,94k,128k,126k,128m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,108k,0.9,350,8,0.5,44m,0.3
ScalaSparkPagerank,2023-04-16,20:47:25,531470496,192.601,2759437,1379718,108m,4,7,11g,8,2,16g,lz4,90k,84k,20k,108m,0.4,0.7,26m,org.apache.spark.serializer.KryoSerializer,14k,0.4,200,8,0.3,40m,0.4
ScalaSparkPagerank,2023-04-16,21:02:14,531470496,201.084,2643027,1321513,106m,16,1,13g,2,8,4g,snappy,14k,110k,118k,60m,0.9,0.7,12m,org.apache.spark.serializer.KryoSerializer,60k,0.9,300,8,0.5,230m,0.1
ScalaSparkPagerank,2023-04-16,21:55:43,531470496,196.601,2703294,1351647,22m,8,3,15g,4,4,8g,lz4,120k,102k,34k,84m,0.1,0.7,84m,org.apache.spark.serializer.KryoSerializer,56k,0.2,450,8,0.1,108m,0.1
ScalaSparkPagerank,2023-04-16,22:15:39,531470496,277.326,1916410,958205,86m,6,8,13g,4,4,8g,lzf,6k,124k,70k,36m,0.2,0.1,80m,org.apache.spark.serializer.KryoSerializer,2k,0.5,200,8,0.3,438m,0.6
ScalaSparkPagerank,2023-04-16,22:30:23,531470496,223.703,2375786,1187893,78m,6,8,15g,8,2,16g,lzf,4k,98k,8k,36m,0.8,0.8,122m,org.apache.spark.serializer.KryoSerializer,2k,0.5,100,8,0.4,98m,0.2
ScalaSparkPagerank,2023-04-16,22:45:14,531470496,225.77,2354035,1177017,112m,10,2,10g,8,2,16g,lzf,90k,76k,86k,24m,0.8,0.3,2m,org.apache.spark.serializer.KryoSerializer,72k,0.2,800,8,0.7,226m,0.3
ScalaSparkPagerank,2023-04-16,22:59:36,531470496,199.651,2661997,1330998,58m,16,4,15g,4,4,8g,snappy,46k,86k,8k,100m,0.9,0.1,76m,org.apache.spark.serializer.KryoSerializer,116k,0.1,800,8,0.2,498m,0.9
ScalaSparkPagerank,2023-04-16,23:13:45,531470496,164.836,3224238,1612119,84m,8,1,8g,2,8,4g,lzf,128k,68k,48k,64m,0.6,0.3,78m,org.apache.spark.serializer.JavaSerializer,64k,0.1,50,8,0.9,48m,0.1
ScalaSparkPagerank,2023-04-16,23:28:08,531470496,198.682,2674980,1337490,48m,16,7,8g,4,4,8g,lzf,10k,98k,8k,12m,0.9,0.5,84m,org.apache.spark.serializer.KryoSerializer,20k,0.2,300,8,0.8,392m,0.5
ScalaSparkPagerank,2023-04-16,23:42:04,531470496,169.643,3132876,1566438,120m,10,5,6g,2,8,4g,lz4,52k,28k,84k,120m,0.8,0.6,72m,org.apache.spark.serializer.JavaSerializer,102k,0.5,50,8,0.2,42m,0.3
ScalaSparkPagerank,2023-04-16,23:59:12,531470496,179.192,2965927,1482963,72m,4,7,12g,4,4,8g,snappy,20k,14k,94k,16m,0.3,0.1,108m,org.apache.spark.serializer.JavaSerializer,116k,0.9,150,8,0.7,36m,0.5
ScalaSparkPagerank,2023-04-17,00:14:00,531470496,216.354,2456485,1228242,74m,6,1,13g,4,4,8g,lzf,126k,122k,76k,52m,0.5,0.1,128m,org.apache.spark.serializer.KryoSerializer,36k,0.8,300,8,0.4,112m,0.3
ScalaSparkPagerank,2023-04-17,00:27:39,531470496,158.974,3343128,1671564,22m,16,8,15g,4,4,8g,lz4,64k,106k,74k,128m,0.5,0.9,44m,org.apache.spark.serializer.JavaSerializer,82k,0.5,650,8,0.9,488m,0.8
ScalaSparkPagerank,2023-04-17,00:41:32,531470496,158.362,3356048,1678024,40m,14,6,6g,2,8,4g,lz4,14k,94k,126k,88m,0.8,0.4,94m,org.apache.spark.serializer.KryoSerializer,4k,0.8,400,8,0.2,62m,0.6
ScalaSparkPagerank,2023-04-17,00:55:11,531470496,164.834,3224277,1612138,14m,16,6,8g,4,4,8g,lzf,124k,2k,54k,72m,0.8,0.6,74m,org.apache.spark.serializer.JavaSerializer,114k,0.6,250,8,0.4,188m,0.2
ScalaSparkPagerank,2023-04-17,01:22:42,531470496,387.273,1372340,686170,64m,4,6,10g,2,8,4g,snappy,16k,50k,2k,20m,0.2,0.5,104m,org.apache.spark.serializer.KryoSerializer,82k,0.9,650,8,0.9,210m,0.5
ScalaSparkPagerank,2023-04-17,01:36:45,531470496,165.333,3214545,1607272,90m,14,8,6g,2,8,4g,snappy,110k,62k,54k,24m,0.7,0.6,36m,org.apache.spark.serializer.JavaSerializer,96k,0.4,600,8,0.6,80m,0.7
ScalaSparkPagerank,2023-04-17,02:10:50,531470496,191.903,2769474,1384737,4m,16,2,6g,2,8,4g,lz4,72k,60k,56k,12m,0.1,0.5,22m,org.apache.spark.serializer.KryoSerializer,100k,0.7,750,8,0.4,438m,0.2
ScalaSparkPagerank,2023-04-17,02:26:59,531470496,154.592,3437891,1718945,54m,14,6,7g,4,4,8g,lz4,94k,16k,16k,52m,0.3,0.6,118m,org.apache.spark.serializer.JavaSerializer,44k,0.2,150,8,0.1,76m,0.9
ScalaSparkPagerank,2023-04-17,02:42:37,531470496,222.404,2389662,1194831,72m,10,6,9g,8,2,16g,snappy,46k,22k,22k,72m,0.4,0.3,42m,org.apache.spark.serializer.KryoSerializer,108k,0.3,500,8,0.9,284m,0.8
ScalaSparkPagerank,2023-04-17,02:57:44,531470496,208.138,2553452,1276726,82m,12,4,10g,8,2,16g,lzf,118k,108k,28k,48m,0.8,0.5,54m,org.apache.spark.serializer.KryoSerializer,122k,0.1,250,8,0.8,220m,0.5
ScalaSparkPagerank,2023-04-17,03:14:40,531470496,166.173,3198296,1599148,50m,8,6,15g,8,2,16g,lzf,92k,118k,78k,8m,0.3,0.1,92m,org.apache.spark.serializer.JavaSerializer,18k,0.2,550,8,0.5,54m,0.8
ScalaSparkPagerank,2023-04-17,03:40:56,531470496,318.555,1668379,834189,68m,10,4,6g,8,2,16g,lzf,100k,38k,48k,64m,0.1,0.4,10m,org.apache.spark.serializer.KryoSerializer,82k,0.5,150,8,0.4,194m,0.6
ScalaSparkPagerank,2023-04-17,03:55:03,531470496,196.047,2710934,1355467,16m,14,3,6g,2,8,4g,lzf,126k,88k,84k,36m,0.7,0.4,90m,org.apache.spark.serializer.KryoSerializer,12k,0.1,100,8,0.3,442m,0.8
ScalaSparkPagerank,2023-04-17,04:09:31,531470496,197.439,2691821,1345910,66m,12,6,10g,2,8,4g,snappy,44k,70k,74k,96m,0.6,0.5,40m,org.apache.spark.serializer.KryoSerializer,26k,0.4,550,8,0.3,94m,0.6
ScalaSparkPagerank,2023-04-17,04:23:32,531470496,161.753,3285691,1642845,26m,12,4,16g,2,8,4g,snappy,42k,32k,34k,36m,0.9,0.5,126m,org.apache.spark.serializer.JavaSerializer,98k,0.9,300,8,0.1,226m,0.3
ScalaSparkPagerank,2023-04-17,04:37:12,531470496,162.377,3273065,1636532,18m,16,8,9g,4,4,8g,lz4,94k,38k,42k,80m,0.6,0.7,20m,org.apache.spark.serializer.JavaSerializer,68k,0.3,50,8,0.1,148m,0.3
ScalaSparkPagerank,2023-04-17,04:55:55,531470496,182.243,2916273,1458136,10m,14,8,13g,4,4,8g,lz4,28k,8k,112k,68m,0.2,0.5,44m,org.apache.spark.serializer.JavaSerializer,106k,0.4,250,8,0.2,328m,0.1
ScalaSparkPagerank,2023-04-17,05:21:58,531470496,233.798,2273203,1136601,30m,12,5,4g,8,2,16g,snappy,24k,44k,2k,28m,0.1,0.5,76m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.5,292m,0.6
ScalaSparkPagerank,2023-04-17,05:40:18,531470496,183.921,2889667,1444833,104m,14,8,5g,4,4,8g,lz4,26k,32k,6k,24m,0.2,0.1,110m,org.apache.spark.serializer.KryoSerializer,86k,0.3,150,8,0.1,232m,0.1
ScalaSparkPagerank,2023-04-17,06:00:18,531470496,270.513,1964676,982338,50m,12,8,12g,4,4,8g,snappy,6k,24k,52k,28m,0.2,0.3,84m,org.apache.spark.serializer.KryoSerializer,2k,0.9,50,8,0.5,426m,0.9
ScalaSparkPagerank,2023-04-17,06:18:08,531470496,266.278,1995923,997961,34m,4,1,6g,2,8,4g,lz4,40k,40k,18k,56m,0.3,0.9,26m,org.apache.spark.serializer.KryoSerializer,68k,0.8,400,8,0.1,308m,0.6
ScalaSparkPagerank,2023-04-17,06:40:01,531470496,366.742,1449167,724583,66m,4,5,5g,4,4,8g,snappy,18k,46k,112k,64m,0.2,0.1,102m,org.apache.spark.serializer.KryoSerializer,80k,0.6,550,8,0.7,364m,0.9
ScalaSparkPagerank,2023-04-17,06:53:59,531470496,185.636,2862971,1431485,108m,14,2,15g,8,2,16g,lzf,8k,24k,16k,112m,0.6,0.1,54m,org.apache.spark.serializer.JavaSerializer,58k,0.2,100,8,0.6,240m,0.5
ScalaSparkPagerank,2023-04-17,07:10:02,531470496,211.157,2516944,1258472,20m,8,3,16g,2,8,4g,snappy,90k,86k,56k,124m,0.4,0.9,78m,org.apache.spark.serializer.KryoSerializer,60k,0.5,300,8,0.4,440m,0.7
ScalaSparkPagerank,2023-04-17,07:23:58,531470496,169.441,3136610,1568305,58m,8,1,10g,8,2,16g,lz4,58k,88k,102k,36m,0.6,0.1,88m,org.apache.spark.serializer.JavaSerializer,96k,0.9,700,8,0.1,72m,0.4
ScalaSparkPagerank,2023-04-17,07:38:06,531470496,174.905,3038623,1519311,88m,8,7,9g,8,2,16g,snappy,12k,32k,102k,76m,0.7,0.6,102m,org.apache.spark.serializer.JavaSerializer,40k,0.8,750,8,0.2,292m,0.4
ScalaSparkPagerank,2023-04-17,07:55:58,531470496,353.677,1502700,751350,126m,2,5,13g,4,4,8g,snappy,12k,98k,54k,120m,0.4,0.7,30m,org.apache.spark.serializer.JavaSerializer,96k,0.4,150,8,0.7,108m,0.8
ScalaSparkPagerank,2023-04-17,08:10:54,531470496,213.67,2487342,1243671,52m,10,3,11g,2,8,4g,lzf,118k,126k,102k,124m,0.6,0.7,52m,org.apache.spark.serializer.KryoSerializer,102k,0.7,50,8,0.1,320m,0.5
ScalaSparkPagerank,2023-04-17,08:24:53,531470496,165.377,3213690,1606845,70m,14,8,11g,4,4,8g,snappy,96k,104k,4k,72m,0.5,0.4,116m,org.apache.spark.serializer.JavaSerializer,28k,0.4,450,8,0.8,24m,0.2
ScalaSparkPagerank,2023-04-17,08:39:24,531470496,213.724,2486714,1243357,118m,16,6,7g,4,4,8g,snappy,52k,34k,100k,8m,0.7,0.2,26m,org.apache.spark.serializer.KryoSerializer,92k,0.6,550,8,0.4,362m,0.5
ScalaSparkPagerank,2023-04-17,08:53:22,531470496,177.46,2994874,1497437,36m,8,7,4g,8,2,16g,lz4,120k,26k,58k,24m,0.6,0.4,108m,org.apache.spark.serializer.JavaSerializer,86k,0.1,750,8,0.4,154m,0.1
ScalaSparkPagerank,2023-04-17,09:19:29,531470496,247.001,2151693,1075846,120m,10,3,8g,8,2,16g,snappy,40k,90k,122k,100m,0.1,0.6,8m,org.apache.spark.serializer.JavaSerializer,62k,0.7,100,8,0.1,378m,0.3
ScalaSparkPagerank,2023-04-17,09:34:11,531470496,248.013,2142913,1071456,54m,4,6,16g,8,2,16g,snappy,50k,92k,124k,72m,0.7,0.3,124m,org.apache.spark.serializer.KryoSerializer,22k,0.5,600,8,0.3,104m,0.4
ScalaSparkPagerank,2023-04-17,09:51:29,531470496,201.667,2635386,1317693,108m,4,5,9g,4,4,8g,lz4,8k,110k,112k,4m,0.3,0.4,112m,org.apache.spark.serializer.KryoSerializer,26k,0.5,100,8,0.2,320m,0.6
ScalaSparkPagerank,2023-04-17,10:11:34,531470496,192.918,2754903,1377451,120m,14,2,8g,8,2,16g,lz4,58k,82k,12k,72m,0.2,0.8,40m,org.apache.spark.serializer.JavaSerializer,72k,0.5,450,8,0.3,434m,0.3
ScalaSparkPagerank,2023-04-17,10:26:58,531470496,174.749,3041336,1520668,106m,16,1,12g,8,2,16g,lzf,32k,38k,112k,32m,0.4,0.2,52m,org.apache.spark.serializer.JavaSerializer,82k,0.9,100,8,0.4,458m,0.2
ScalaSparkPagerank,2023-04-17,10:42:31,531470496,181.086,2934906,1467453,2m,10,8,9g,8,2,16g,lz4,12k,120k,90k,48m,0.4,0.3,126m,org.apache.spark.serializer.JavaSerializer,4k,0.5,800,8,0.2,102m,0.1
ScalaSparkPagerank,2023-04-17,11:01:03,531470496,244.018,2177997,1088998,2m,4,1,16g,8,2,16g,lzf,72k,62k,22k,68m,0.3,0.7,98m,org.apache.spark.serializer.KryoSerializer,44k,0.9,500,8,0.2,308m,0.9
ScalaSparkPagerank,2023-04-17,11:14:59,531470496,174.073,3053147,1526573,94m,6,5,7g,4,4,8g,lz4,32k,98k,94k,100m,0.9,0.9,94m,org.apache.spark.serializer.JavaSerializer,98k,0.1,300,8,0.5,414m,0.5
ScalaSparkPagerank,2023-04-17,11:29:40,531470496,210.568,2523985,1261992,10m,12,8,15g,8,2,16g,lzf,114k,62k,102k,116m,0.7,0.7,68m,org.apache.spark.serializer.KryoSerializer,78k,0.2,150,8,0.2,16m,0.2
ScalaSparkPagerank,2023-04-17,11:47:26,531470496,220.754,2407523,1203761,74m,6,1,12g,4,4,8g,lzf,90k,98k,90k,8m,0.3,0.2,56m,org.apache.spark.serializer.KryoSerializer,48k,0.8,150,8,0.7,444m,0.1
ScalaSparkPagerank,2023-04-17,12:06:01,531470496,251.342,2114531,1057265,32m,2,5,11g,8,2,16g,lzf,50k,108k,86k,84m,0.3,0.7,44m,org.apache.spark.serializer.JavaSerializer,14k,0.5,450,8,0.7,28m,0.6
ScalaSparkPagerank,2023-04-17,12:22:11,531470496,213.602,2488134,1244067,100m,8,6,8g,8,2,16g,lzf,112k,78k,78k,64m,0.4,0.9,84m,org.apache.spark.serializer.KryoSerializer,56k,0.4,700,8,0.1,296m,0.7
ScalaSparkPagerank,2023-04-17,13:12:00,531470496,290.64,1828621,914310,24m,16,5,6g,4,4,8g,lzf,116k,56k,64k,68m,0.1,0.4,32m,org.apache.spark.serializer.KryoSerializer,110k,0.1,650,8,0.9,28m,0.4
ScalaSparkPagerank,2023-04-17,14:12:55,531470496,315.414,1684993,842496,48m,10,8,5g,8,2,16g,lzf,2k,106k,10k,92m,0.1,0.4,90m,org.apache.spark.serializer.KryoSerializer,26k,0.7,150,8,0.2,216m,0.9
ScalaSparkPagerank,2023-04-17,14:28:13,531470496,275.31,1930443,965221,124m,2,5,10g,4,4,8g,lzf,56k,76k,14k,12m,0.8,0.8,96m,org.apache.spark.serializer.KryoSerializer,58k,0.1,500,8,0.4,308m,0.4
ScalaSparkPagerank,2023-04-17,14:44:03,531470496,218.045,2437434,1218717,110m,6,4,15g,2,8,4g,lzf,94k,96k,92k,32m,0.4,0.2,2m,org.apache.spark.serializer.KryoSerializer,74k,0.4,500,8,0.9,10m,0.8
ScalaSparkPagerank,2023-04-17,14:58:46,531470496,184.099,2886873,1443436,8m,6,2,15g,4,4,8g,snappy,68k,102k,26k,128m,0.8,0.8,64m,org.apache.spark.serializer.JavaSerializer,104k,0.1,200,8,0.8,294m,0.7
ScalaSparkPagerank,2023-04-17,15:12:25,531470496,170.106,3124348,1562174,34m,14,2,8g,8,2,16g,lz4,36k,98k,50k,88m,0.6,0.7,54m,org.apache.spark.serializer.JavaSerializer,56k,0.6,650,8,0.5,146m,0.7
ScalaSparkPagerank,2023-04-17,15:26:41,531470496,170.007,3126168,1563084,104m,14,5,8g,4,4,8g,snappy,76k,110k,46k,72m,0.6,0.9,92m,org.apache.spark.serializer.JavaSerializer,86k,0.9,50,8,0.5,330m,0.7
ScalaSparkPagerank,2023-04-17,15:42:47,531470496,226.135,2350235,1175117,32m,14,3,16g,8,2,16g,snappy,14k,16k,52k,124m,0.4,0.2,82m,org.apache.spark.serializer.KryoSerializer,36k,0.8,200,8,0.5,458m,0.7
ScalaSparkPagerank,2023-04-17,15:57:35,531470496,175.867,3022002,1511001,20m,10,4,14g,2,8,4g,snappy,18k,60k,104k,108m,0.6,0.7,6m,org.apache.spark.serializer.JavaSerializer,58k,0.9,300,8,0.5,352m,0.7
ScalaSparkPagerank,2023-04-17,16:15:14,531470496,165.043,3220194,1610097,62m,8,6,15g,8,2,16g,lzf,68k,70k,10k,28m,0.3,0.6,42m,org.apache.spark.serializer.JavaSerializer,116k,0.6,200,8,0.7,154m,0.6
ScalaSparkPagerank,2023-04-17,16:33:01,531470496,222.167,2392211,1196105,10m,2,7,13g,8,2,16g,lz4,128k,24k,96k,8m,0.3,0.3,108m,org.apache.spark.serializer.KryoSerializer,82k,0.4,450,8,0.2,174m,0.7
ScalaSparkPagerank,2023-04-17,16:47:35,531470496,212.287,2503547,1251773,62m,10,7,9g,8,2,16g,lzf,78k,40k,98k,80m,0.7,0.5,120m,org.apache.spark.serializer.KryoSerializer,2k,0.4,450,8,0.7,332m,0.5
ScalaSparkPagerank,2023-04-17,17:02:46,531470496,256.264,2073917,1036958,48m,2,6,9g,4,4,8g,snappy,46k,8k,34k,24m,0.6,0.5,70m,org.apache.spark.serializer.KryoSerializer,44k,0.5,650,8,0.4,150m,0.4
ScalaSparkPagerank,2023-04-17,17:16:04,531470496,155.517,3417443,1708721,8m,8,2,13g,4,4,8g,lz4,12k,74k,114k,72m,0.7,0.8,96m,org.apache.spark.serializer.JavaSerializer,16k,0.7,800,8,0.1,78m,0.1
ScalaSparkPagerank,2023-04-17,17:32:21,531470496,151.116,3516970,1758485,32m,16,4,8g,4,4,8g,lzf,128k,84k,48k,4m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,8k,0.5,100,8,0.9,188m,0.3
ScalaSparkPagerank,2023-04-17,17:46:51,531470496,193.815,2742153,1371076,4m,8,8,5g,2,8,4g,snappy,78k,96k,52k,88m,0.8,0.9,122m,org.apache.spark.serializer.KryoSerializer,36k,0.8,450,8,0.8,476m,0.6
ScalaSparkPagerank,2023-04-17,18:04:43,531470496,390.11,1362360,681180,34m,2,4,13g,2,8,4g,lzf,102k,94k,68k,124m,0.7,0.4,102m,org.apache.spark.serializer.KryoSerializer,102k,0.4,750,8,0.5,292m,0.4
ScalaSparkPagerank,2023-04-17,18:18:21,531470496,167.273,3177264,1588632,4m,10,4,11g,8,2,16g,lz4,126k,118k,98k,76m,0.9,0.3,116m,org.apache.spark.serializer.KryoSerializer,100k,0.1,800,8,0.5,398m,0.9
ScalaSparkPagerank,2023-04-17,18:35:06,531470496,196.723,2701618,1350809,28m,10,2,13g,2,8,4g,lz4,104k,66k,54k,12m,0.3,0.5,114m,org.apache.spark.serializer.JavaSerializer,2k,0.2,150,8,0.4,34m,0.1
ScalaSparkPagerank,2023-04-17,18:52:01,531470496,169.221,3140688,1570344,10m,6,2,13g,8,2,16g,lz4,116k,126k,108k,32m,0.3,0.9,108m,org.apache.spark.serializer.JavaSerializer,22k,0.1,150,8,0.9,18m,0.5
ScalaSparkPagerank,2023-04-17,19:05:28,531470496,155.017,3428465,1714232,122m,10,5,11g,8,2,16g,lz4,114k,98k,38k,56m,0.8,0.1,110m,org.apache.spark.serializer.KryoSerializer,110k,0.1,500,8,0.6,294m,0.3
ScalaSparkPagerank,2023-04-17,19:20:25,531470496,246.866,2152870,1076435,48m,4,3,15g,8,2,16g,lzf,46k,10k,28k,32m,0.8,0.8,104m,org.apache.spark.serializer.KryoSerializer,30k,0.2,50,8,0.2,168m,0.5
ScalaSparkPagerank,2023-04-17,19:34:26,531470496,170.926,3109360,1554680,98m,8,2,7g,8,2,16g,lz4,100k,58k,16k,4m,0.5,0.4,110m,org.apache.spark.serializer.JavaSerializer,68k,0.8,400,8,0.3,20m,0.6
ScalaSparkPagerank,2023-04-17,19:49:19,531470496,236.172,2250353,1125176,120m,2,1,12g,8,2,16g,lzf,20k,82k,92k,16m,0.8,0.3,74m,org.apache.spark.serializer.JavaSerializer,88k,0.6,750,8,0.1,100m,0.8
ScalaSparkPagerank,2023-04-17,20:04:00,531470496,173.803,3057890,1528945,60m,4,4,9g,4,4,8g,lz4,46k,108k,62k,60m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,26k,0.4,200,8,0.7,126m,0.7
ScalaSparkPagerank,2023-04-17,20:54:17,531470496,305.919,1737291,868645,38m,4,7,12g,2,8,4g,lzf,60k,104k,62k,100m,0.2,0.3,8m,org.apache.spark.serializer.JavaSerializer,96k,0.2,400,8,0.9,142m,0.4
ScalaSparkPagerank,2023-04-17,21:07:34,531470496,147.544,3602115,1801057,98m,12,3,7g,8,2,16g,lz4,32k,8k,50k,36m,0.8,0.9,64m,org.apache.spark.serializer.KryoSerializer,14k,0.3,400,8,0.2,342m,0.7
ScalaSparkPagerank,2023-04-17,21:22:13,531470496,195.993,2711681,1355840,70m,12,4,14g,2,8,4g,lzf,72k,36k,98k,36m,0.7,0.8,30m,org.apache.spark.serializer.KryoSerializer,10k,0.3,450,8,0.6,316m,0.5
ScalaSparkPagerank,2023-04-17,21:37:19,531470496,198.774,2673742,1336871,72m,16,6,11g,4,4,8g,lzf,56k,58k,4k,96m,0.4,0.6,32m,org.apache.spark.serializer.KryoSerializer,82k,0.8,600,8,0.5,78m,0.7
ScalaSparkPagerank,2023-04-17,21:51:06,531470496,153.939,3452474,1726237,8m,12,4,12g,8,2,16g,lz4,80k,46k,74k,16m,0.9,0.3,66m,org.apache.spark.serializer.KryoSerializer,128k,0.6,350,8,0.3,492m,0.3
ScalaSparkPagerank,2023-04-17,22:06:16,531470496,169.583,3133984,1566992,2m,10,8,5g,8,2,16g,snappy,50k,36k,82k,32m,0.4,0.3,44m,org.apache.spark.serializer.JavaSerializer,124k,0.3,150,8,0.7,316m,0.4
ScalaSparkPagerank,2023-04-17,22:20:47,531470496,193.95,2740244,1370122,110m,14,2,7g,4,4,8g,lzf,110k,20k,84k,96m,0.7,0.5,82m,org.apache.spark.serializer.KryoSerializer,60k,0.2,650,8,0.5,62m,0.7
ScalaSparkPagerank,2023-04-17,22:58:18,531470496,213.57,2488507,1244253,80m,14,2,11g,2,8,4g,lz4,78k,88k,100k,88m,0.1,0.4,6m,org.apache.spark.serializer.JavaSerializer,58k,0.4,700,8,0.4,232m,0.2
ScalaSparkPagerank,2023-04-17,23:12:53,531470496,228.342,2327519,1163759,46m,2,4,7g,8,2,16g,lz4,6k,2k,64k,56m,0.8,0.7,18m,org.apache.spark.serializer.KryoSerializer,34k,0.4,200,8,0.5,418m,0.9
ScalaSparkPagerank,2023-04-17,23:28:42,531470496,210.175,2528704,1264352,72m,10,8,8g,8,2,16g,lzf,116k,2k,112k,112m,0.4,0.5,32m,org.apache.spark.serializer.KryoSerializer,22k,0.6,800,8,0.4,296m,0.6
ScalaSparkPagerank,2023-04-17,23:45:54,531470496,160.142,3318745,1659372,66m,16,3,7g,8,2,16g,lz4,92k,102k,58k,16m,0.3,0.2,62m,org.apache.spark.serializer.JavaSerializer,116k,0.7,250,8,0.9,126m,0.8
ScalaSparkPagerank,2023-04-17,23:59:33,531470496,153.809,3455392,1727696,20m,14,6,16g,4,4,8g,lzf,76k,88k,56k,108m,0.5,0.6,56m,org.apache.spark.serializer.JavaSerializer,28k,0.8,700,8,0.5,496m,0.5
ScalaSparkPagerank,2023-04-18,00:13:39,531470496,164.14,3237909,1618954,102m,12,6,12g,2,8,4g,lz4,60k,78k,106k,104m,0.5,0.4,78m,org.apache.spark.serializer.JavaSerializer,94k,0.8,450,8,0.4,362m,0.6
ScalaSparkPagerank,2023-04-18,00:28:28,531470496,202.886,2619552,1309776,96m,6,8,13g,2,8,4g,lzf,70k,34k,56k,28m,0.7,0.2,28m,org.apache.spark.serializer.KryoSerializer,10k,0.6,150,8,0.1,328m,0.5
