Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkNWeight,2023-04-16,17:21:16,236122227,133.376,1770350,885175,98m,10,1,13g,8,2,16g,snappy,6k,6k,82k,32m,0.9,0.6,110m,org.apache.spark.serializer.JavaSerializer,74k,0.2,50,8,0.4,364m,0.8
ScalaSparkNWeight,2023-04-16,17:36:16,236122227,183.689,1285445,642722,16m,16,5,5g,4,4,8g,snappy,32k,52k,92k,44m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,74k,0.3,450,8,0.5,302m,0.2
ScalaSparkNWeight,2023-04-16,17:50:41,236122227,137.485,1717439,858719,8m,16,7,10g,4,4,8g,lzf,14k,44k,66k,4m,0.8,0.2,124m,org.apache.spark.serializer.KryoSerializer,96k,0.6,550,8,0.8,254m,0.2
ScalaSparkNWeight,2023-04-16,18:04:56,236122227,130.809,1805091,902545,64m,14,8,15g,4,4,8g,lz4,100k,24k,14k,16m,0.6,0.9,126m,org.apache.spark.serializer.KryoSerializer,120k,0.5,500,8,0.6,478m,0.5
ScalaSparkNWeight,2023-04-16,18:18:35,236122227,133.971,1762487,881243,78m,14,4,4g,4,4,8g,lz4,46k,128k,72k,96m,0.9,0.1,70m,org.apache.spark.serializer.JavaSerializer,22k,0.3,600,8,0.2,24m,0.3
ScalaSparkNWeight,2023-04-16,18:32:31,236122227,134.517,1755333,877666,106m,10,6,7g,4,4,8g,lz4,10k,94k,24k,52m,0.7,0.2,58m,org.apache.spark.serializer.JavaSerializer,18k,0.5,800,8,0.6,314m,0.2
ScalaSparkNWeight,2023-04-16,18:47:47,236122227,228.122,1035069,517534,50m,12,6,13g,8,2,16g,lz4,126k,16k,122k,40m,0.4,0.6,72m,org.apache.spark.serializer.JavaSerializer,100k,0.1,650,8,0.1,102m,0.6
ScalaSparkNWeight,2023-04-16,19:02:36,236122227,171.564,1376292,688146,36m,8,3,5g,2,8,4g,lzf,122k,124k,4k,20m,0.5,0.3,46m,org.apache.spark.serializer.JavaSerializer,104k,0.2,350,8,0.1,108m,0.3
ScalaSparkNWeight,2023-04-16,19:16:42,236122227,149.653,1577798,788899,70m,16,5,11g,8,2,16g,snappy,40k,68k,44k,56m,0.9,0.6,94m,org.apache.spark.serializer.JavaSerializer,26k,0.5,450,8,0.7,298m,0.6
ScalaSparkNWeight,2023-04-16,19:30:39,236122227,141.576,1667812,833906,66m,10,8,10g,4,4,8g,lzf,14k,92k,104k,16m,0.9,0.5,40m,org.apache.spark.serializer.KryoSerializer,66k,0.4,700,8,0.7,164m,0.3
ScalaSparkNWeight,2023-04-16,19:45:32,236122227,170.171,1387558,693779,64m,14,4,4g,2,8,4g,snappy,60k,20k,102k,20m,0.5,0.8,128m,org.apache.spark.serializer.JavaSerializer,36k,0.5,400,8,0.3,54m,0.2
ScalaSparkNWeight,2023-04-16,19:59:54,236122227,141.143,1672929,836464,30m,12,7,13g,4,4,8g,snappy,96k,10k,52k,104m,0.5,0.8,114m,org.apache.spark.serializer.KryoSerializer,78k,0.2,500,8,0.6,448m,0.5
ScalaSparkNWeight,2023-04-16,20:14:23,236122227,135.276,1745484,872742,82m,12,3,8g,2,8,4g,lz4,78k,100k,118k,116m,0.9,0.7,60m,org.apache.spark.serializer.KryoSerializer,124k,0.5,800,8,0.6,164m,0.4
ScalaSparkNWeight,2023-04-16,20:29:10,236122227,182.332,1295012,647506,82m,10,6,14g,2,8,4g,snappy,94k,128k,126k,128m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,108k,0.9,350,8,0.5,44m,0.3
ScalaSparkNWeight,2023-04-16,20:44:08,236122227,213.598,1105451,552725,108m,4,7,11g,8,2,16g,lz4,90k,84k,20k,108m,0.4,0.7,26m,org.apache.spark.serializer.KryoSerializer,14k,0.4,200,8,0.3,40m,0.4
ScalaSparkNWeight,2023-04-16,20:58:49,236122227,137.645,1715443,857721,106m,16,1,13g,2,8,4g,snappy,14k,110k,118k,60m,0.9,0.7,12m,org.apache.spark.serializer.KryoSerializer,60k,0.9,300,8,0.5,230m,0.1
ScalaSparkNWeight,2023-04-16,22:10:57,236122227,237.052,996077,498038,86m,6,8,13g,4,4,8g,lzf,6k,124k,70k,36m,0.2,0.1,80m,org.apache.spark.serializer.KryoSerializer,2k,0.5,200,8,0.3,438m,0.6
ScalaSparkNWeight,2023-04-16,22:26:35,236122227,159.377,1481532,740766,78m,6,8,15g,8,2,16g,lzf,4k,98k,8k,36m,0.8,0.8,122m,org.apache.spark.serializer.KryoSerializer,2k,0.5,100,8,0.4,98m,0.2
ScalaSparkNWeight,2023-04-16,22:41:24,236122227,149.206,1582525,791262,112m,10,2,10g,8,2,16g,lzf,90k,76k,86k,24m,0.8,0.3,2m,org.apache.spark.serializer.KryoSerializer,72k,0.2,800,8,0.7,226m,0.3
ScalaSparkNWeight,2023-04-16,22:56:12,236122227,137.661,1715244,857622,58m,16,4,15g,4,4,8g,snappy,46k,86k,8k,100m,0.9,0.1,76m,org.apache.spark.serializer.KryoSerializer,116k,0.1,800,8,0.2,498m,0.9
ScalaSparkNWeight,2023-04-16,23:10:56,236122227,156.124,1512401,756200,84m,8,1,8g,2,8,4g,lzf,128k,68k,48k,64m,0.6,0.3,78m,org.apache.spark.serializer.JavaSerializer,64k,0.1,50,8,0.9,48m,0.1
ScalaSparkNWeight,2023-04-16,23:24:45,236122227,140.514,1680417,840208,48m,16,7,8g,4,4,8g,lzf,10k,98k,8k,12m,0.9,0.5,84m,org.apache.spark.serializer.KryoSerializer,20k,0.2,300,8,0.8,392m,0.5
ScalaSparkNWeight,2023-04-16,23:39:10,236122227,140.731,1677826,838913,120m,10,5,6g,2,8,4g,lz4,52k,28k,84k,120m,0.8,0.6,72m,org.apache.spark.serializer.JavaSerializer,102k,0.5,50,8,0.2,42m,0.3
ScalaSparkNWeight,2023-04-16,23:56:09,236122227,229.794,1027538,513769,72m,4,7,12g,4,4,8g,snappy,20k,14k,94k,16m,0.3,0.1,108m,org.apache.spark.serializer.JavaSerializer,116k,0.9,150,8,0.7,36m,0.5
ScalaSparkNWeight,2023-04-17,00:10:19,236122227,159.983,1475920,737960,74m,6,1,13g,4,4,8g,lzf,126k,122k,76k,52m,0.5,0.1,128m,org.apache.spark.serializer.KryoSerializer,36k,0.8,300,8,0.4,112m,0.3
ScalaSparkNWeight,2023-04-17,00:24:56,236122227,151.734,1556158,778079,22m,16,8,15g,4,4,8g,lz4,64k,106k,74k,128m,0.5,0.9,44m,org.apache.spark.serializer.JavaSerializer,82k,0.5,650,8,0.9,488m,0.8
ScalaSparkNWeight,2023-04-17,00:38:50,236122227,143.231,1648541,824270,40m,14,6,6g,2,8,4g,lz4,14k,94k,126k,88m,0.8,0.4,94m,org.apache.spark.serializer.KryoSerializer,4k,0.8,400,8,0.2,62m,0.6
ScalaSparkNWeight,2023-04-17,00:52:22,236122227,138.986,1698892,849446,14m,16,6,8g,4,4,8g,lzf,124k,2k,54k,72m,0.8,0.6,74m,org.apache.spark.serializer.JavaSerializer,114k,0.6,250,8,0.4,188m,0.2
ScalaSparkNWeight,2023-04-17,01:33:55,236122227,138.858,1700458,850229,90m,14,8,6g,2,8,4g,snappy,110k,62k,54k,24m,0.7,0.6,36m,org.apache.spark.serializer.JavaSerializer,96k,0.4,600,8,0.6,80m,0.7
ScalaSparkNWeight,2023-04-17,02:24:20,236122227,224.578,1051404,525702,54m,14,6,7g,4,4,8g,lz4,94k,16k,16k,52m,0.3,0.6,118m,org.apache.spark.serializer.JavaSerializer,44k,0.2,150,8,0.1,76m,0.9
ScalaSparkNWeight,2023-04-17,02:38:50,236122227,220.489,1070902,535451,72m,10,6,9g,8,2,16g,snappy,46k,22k,22k,72m,0.4,0.3,42m,org.apache.spark.serializer.KryoSerializer,108k,0.3,500,8,0.9,284m,0.8
ScalaSparkNWeight,2023-04-17,02:54:12,236122227,148.419,1590916,795458,82m,12,4,10g,8,2,16g,lzf,118k,108k,28k,48m,0.8,0.5,54m,org.apache.spark.serializer.KryoSerializer,122k,0.1,250,8,0.8,220m,0.5
ScalaSparkNWeight,2023-04-17,03:11:49,236122227,267.215,883641,441820,50m,8,6,15g,8,2,16g,lzf,92k,118k,78k,8m,0.3,0.1,92m,org.apache.spark.serializer.JavaSerializer,18k,0.2,550,8,0.5,54m,0.8
ScalaSparkNWeight,2023-04-17,03:35:33,236122227,479.114,492830,246415,68m,10,4,6g,8,2,16g,lzf,100k,38k,48k,64m,0.1,0.4,10m,org.apache.spark.serializer.KryoSerializer,82k,0.5,150,8,0.4,194m,0.6
ScalaSparkNWeight,2023-04-17,03:51:43,236122227,143.347,1647207,823603,16m,14,3,6g,2,8,4g,lzf,126k,88k,84k,36m,0.7,0.4,90m,org.apache.spark.serializer.KryoSerializer,12k,0.1,100,8,0.3,442m,0.8
ScalaSparkNWeight,2023-04-17,04:06:09,236122227,137.359,1719015,859507,66m,12,6,10g,2,8,4g,snappy,44k,70k,74k,96m,0.6,0.5,40m,org.apache.spark.serializer.KryoSerializer,26k,0.4,550,8,0.3,94m,0.6
ScalaSparkNWeight,2023-04-17,04:20:45,236122227,140.999,1674637,837318,26m,12,4,16g,2,8,4g,snappy,42k,32k,34k,36m,0.9,0.5,126m,org.apache.spark.serializer.JavaSerializer,98k,0.9,300,8,0.1,226m,0.3
ScalaSparkNWeight,2023-04-17,04:34:25,236122227,139.288,1695208,847604,18m,16,8,9g,4,4,8g,lz4,94k,38k,42k,80m,0.6,0.7,20m,org.apache.spark.serializer.JavaSerializer,68k,0.3,50,8,0.1,148m,0.3
ScalaSparkNWeight,2023-04-17,04:52:48,236122227,232.269,1016589,508294,10m,14,8,13g,4,4,8g,lz4,28k,8k,112k,68m,0.2,0.5,44m,org.apache.spark.serializer.JavaSerializer,106k,0.4,250,8,0.2,328m,0.1
ScalaSparkNWeight,2023-04-17,05:17:59,236122227,545.447,432896,216448,30m,12,5,4g,8,2,16g,snappy,24k,44k,2k,28m,0.1,0.5,76m,org.apache.spark.serializer.JavaSerializer,2k,0.8,750,8,0.5,292m,0.6
ScalaSparkNWeight,2023-04-17,05:37:09,236122227,244.656,965119,482559,104m,14,8,5g,4,4,8g,lz4,26k,32k,6k,24m,0.2,0.1,110m,org.apache.spark.serializer.KryoSerializer,86k,0.3,150,8,0.1,232m,0.1
ScalaSparkNWeight,2023-04-17,05:55:43,236122227,242.798,972504,486252,50m,12,8,12g,4,4,8g,snappy,6k,24k,52k,28m,0.2,0.3,84m,org.apache.spark.serializer.KryoSerializer,2k,0.9,50,8,0.5,426m,0.9
ScalaSparkNWeight,2023-04-17,06:13:38,236122227,182.245,1295630,647815,34m,4,1,6g,2,8,4g,lz4,40k,40k,18k,56m,0.3,0.9,26m,org.apache.spark.serializer.KryoSerializer,68k,0.8,400,8,0.1,308m,0.6
ScalaSparkNWeight,2023-04-17,06:33:49,236122227,242.92,972016,486008,66m,4,5,5g,4,4,8g,snappy,18k,46k,112k,64m,0.2,0.1,102m,org.apache.spark.serializer.KryoSerializer,80k,0.6,550,8,0.7,364m,0.9
ScalaSparkNWeight,2023-04-17,06:50:49,236122227,152.584,1547490,773745,108m,14,2,15g,8,2,16g,lzf,8k,24k,16k,112m,0.6,0.1,54m,org.apache.spark.serializer.JavaSerializer,58k,0.2,100,8,0.6,240m,0.5
ScalaSparkNWeight,2023-04-17,07:06:26,236122227,191.121,1235459,617729,20m,8,3,16g,2,8,4g,snappy,90k,86k,56k,124m,0.4,0.9,78m,org.apache.spark.serializer.KryoSerializer,60k,0.5,300,8,0.4,440m,0.7
ScalaSparkNWeight,2023-04-17,07:21:04,236122227,143.109,1649946,824973,58m,8,1,10g,8,2,16g,lz4,58k,88k,102k,36m,0.6,0.1,88m,org.apache.spark.serializer.JavaSerializer,96k,0.9,700,8,0.1,72m,0.4
ScalaSparkNWeight,2023-04-17,07:35:07,236122227,137.851,1712880,856440,88m,8,7,9g,8,2,16g,snappy,12k,32k,102k,76m,0.7,0.6,102m,org.apache.spark.serializer.JavaSerializer,40k,0.8,750,8,0.2,292m,0.4
ScalaSparkNWeight,2023-04-17,07:50:00,236122227,193.485,1220364,610182,126m,2,5,13g,4,4,8g,snappy,12k,98k,54k,120m,0.4,0.7,30m,org.apache.spark.serializer.JavaSerializer,96k,0.4,150,8,0.7,108m,0.8
ScalaSparkNWeight,2023-04-17,08:07:16,236122227,152.197,1551424,775712,52m,10,3,11g,2,8,4g,lzf,118k,126k,102k,124m,0.6,0.7,52m,org.apache.spark.serializer.KryoSerializer,102k,0.7,50,8,0.1,320m,0.5
ScalaSparkNWeight,2023-04-17,08:22:03,236122227,147.018,1606076,803038,70m,14,8,11g,4,4,8g,snappy,96k,104k,4k,72m,0.5,0.4,116m,org.apache.spark.serializer.JavaSerializer,28k,0.4,450,8,0.8,24m,0.2
ScalaSparkNWeight,2023-04-17,08:35:46,236122227,140.2,1684181,842090,118m,16,6,7g,4,4,8g,snappy,52k,34k,100k,8m,0.7,0.2,26m,org.apache.spark.serializer.KryoSerializer,92k,0.6,550,8,0.4,362m,0.5
ScalaSparkNWeight,2023-04-17,08:50:20,236122227,149.487,1579550,789775,36m,8,7,4g,8,2,16g,lz4,120k,26k,58k,24m,0.6,0.4,108m,org.apache.spark.serializer.JavaSerializer,86k,0.1,750,8,0.4,154m,0.1
ScalaSparkNWeight,2023-04-17,09:15:18,236122227,508.92,463967,231983,120m,10,3,8g,8,2,16g,snappy,40k,90k,122k,100m,0.1,0.6,8m,org.apache.spark.serializer.JavaSerializer,62k,0.7,100,8,0.1,378m,0.3
ScalaSparkNWeight,2023-04-17,09:29:59,236122227,143.475,1645737,822868,54m,4,6,16g,8,2,16g,snappy,50k,92k,124k,72m,0.7,0.3,124m,org.apache.spark.serializer.KryoSerializer,22k,0.5,600,8,0.3,104m,0.4
ScalaSparkNWeight,2023-04-17,09:48:03,236122227,232.648,1014933,507466,108m,4,5,9g,4,4,8g,lz4,8k,110k,112k,4m,0.3,0.4,112m,org.apache.spark.serializer.KryoSerializer,26k,0.5,100,8,0.2,320m,0.6
ScalaSparkNWeight,2023-04-17,10:08:17,236122227,308.846,764530,382265,120m,14,2,8g,8,2,16g,lz4,58k,82k,12k,72m,0.2,0.8,40m,org.apache.spark.serializer.JavaSerializer,72k,0.5,450,8,0.3,434m,0.3
ScalaSparkNWeight,2023-04-17,10:23:59,236122227,245.468,961926,480963,106m,16,1,12g,8,2,16g,lzf,32k,38k,112k,32m,0.4,0.2,52m,org.apache.spark.serializer.JavaSerializer,82k,0.9,100,8,0.4,458m,0.2
ScalaSparkNWeight,2023-04-17,10:39:25,236122227,212.539,1110959,555479,2m,10,8,9g,8,2,16g,lz4,12k,120k,90k,48m,0.4,0.3,126m,org.apache.spark.serializer.JavaSerializer,4k,0.5,800,8,0.2,102m,0.1
ScalaSparkNWeight,2023-04-17,10:56:55,236122227,283.484,832929,416464,2m,4,1,16g,8,2,16g,lzf,72k,62k,22k,68m,0.3,0.7,98m,org.apache.spark.serializer.KryoSerializer,44k,0.9,500,8,0.2,308m,0.9
ScalaSparkNWeight,2023-04-17,11:12:00,236122227,136.227,1733299,866649,94m,6,5,7g,4,4,8g,lz4,32k,98k,94k,100m,0.9,0.9,94m,org.apache.spark.serializer.JavaSerializer,98k,0.1,300,8,0.5,414m,0.5
ScalaSparkNWeight,2023-04-17,11:26:05,236122227,163.765,1441835,720917,10m,12,8,15g,8,2,16g,lzf,114k,62k,102k,116m,0.7,0.7,68m,org.apache.spark.serializer.KryoSerializer,78k,0.2,150,8,0.2,16m,0.2
ScalaSparkNWeight,2023-04-17,11:43:41,236122227,242.412,974053,487026,74m,6,1,12g,4,4,8g,lzf,90k,98k,90k,8m,0.3,0.2,56m,org.apache.spark.serializer.KryoSerializer,48k,0.8,150,8,0.7,444m,0.1
ScalaSparkNWeight,2023-04-17,12:01:46,236122227,291.818,809142,404571,32m,2,5,11g,8,2,16g,lzf,50k,108k,86k,84m,0.3,0.7,44m,org.apache.spark.serializer.JavaSerializer,14k,0.5,450,8,0.7,28m,0.6
ScalaSparkNWeight,2023-04-17,12:18:33,236122227,215.744,1094455,547227,100m,8,6,8g,8,2,16g,lzf,112k,78k,78k,64m,0.4,0.9,84m,org.apache.spark.serializer.KryoSerializer,56k,0.4,700,8,0.1,296m,0.7
ScalaSparkNWeight,2023-04-17,14:07:35,236122227,2551.982,92525,46262,48m,10,8,5g,8,2,16g,lzf,2k,106k,10k,92m,0.1,0.4,90m,org.apache.spark.serializer.KryoSerializer,26k,0.7,150,8,0.2,216m,0.9
ScalaSparkNWeight,2023-04-17,14:23:33,236122227,142.626,1655534,827767,124m,2,5,10g,4,4,8g,lzf,56k,76k,14k,12m,0.8,0.8,96m,org.apache.spark.serializer.KryoSerializer,58k,0.1,500,8,0.4,308m,0.4
ScalaSparkNWeight,2023-04-17,14:40:21,236122227,203.322,1161321,580660,110m,6,4,15g,2,8,4g,lzf,94k,96k,92k,32m,0.4,0.2,2m,org.apache.spark.serializer.KryoSerializer,74k,0.4,500,8,0.9,10m,0.8
ScalaSparkNWeight,2023-04-17,14:55:38,236122227,142.848,1652961,826480,8m,6,2,15g,4,4,8g,snappy,68k,102k,26k,128m,0.8,0.8,64m,org.apache.spark.serializer.JavaSerializer,104k,0.1,200,8,0.8,294m,0.7
ScalaSparkNWeight,2023-04-17,15:09:30,236122227,139.502,1692608,846304,34m,14,2,8g,8,2,16g,lz4,36k,98k,50k,88m,0.6,0.7,54m,org.apache.spark.serializer.JavaSerializer,56k,0.6,650,8,0.5,146m,0.7
ScalaSparkNWeight,2023-04-17,15:23:46,236122227,139.543,1692110,846055,104m,14,5,8g,4,4,8g,snappy,76k,110k,46k,72m,0.6,0.9,92m,org.apache.spark.serializer.JavaSerializer,86k,0.9,50,8,0.5,330m,0.7
ScalaSparkNWeight,2023-04-17,15:38:56,236122227,223.702,1055521,527760,32m,14,3,16g,8,2,16g,snappy,14k,16k,52k,124m,0.4,0.2,82m,org.apache.spark.serializer.KryoSerializer,36k,0.8,200,8,0.5,458m,0.7
ScalaSparkNWeight,2023-04-17,15:54:34,236122227,151.332,1560292,780146,20m,10,4,14g,2,8,4g,snappy,18k,60k,104k,108m,0.6,0.7,6m,org.apache.spark.serializer.JavaSerializer,58k,0.9,300,8,0.5,352m,0.7
ScalaSparkNWeight,2023-04-17,16:12:24,236122227,294.305,802304,401152,62m,8,6,15g,8,2,16g,lzf,68k,70k,10k,28m,0.3,0.6,42m,org.apache.spark.serializer.JavaSerializer,116k,0.6,200,8,0.7,154m,0.6
ScalaSparkNWeight,2023-04-17,16:29:14,236122227,265.298,890026,445013,10m,2,7,13g,8,2,16g,lz4,128k,24k,96k,8m,0.3,0.3,108m,org.apache.spark.serializer.KryoSerializer,82k,0.4,450,8,0.2,174m,0.7
ScalaSparkNWeight,2023-04-17,16:43:59,236122227,142.092,1661755,830877,62m,10,7,9g,8,2,16g,lzf,78k,40k,98k,80m,0.7,0.5,120m,org.apache.spark.serializer.KryoSerializer,2k,0.4,450,8,0.7,332m,0.5
ScalaSparkNWeight,2023-04-17,16:58:25,236122227,130.048,1815654,907827,48m,2,6,9g,4,4,8g,snappy,46k,8k,34k,24m,0.6,0.5,70m,org.apache.spark.serializer.KryoSerializer,44k,0.5,650,8,0.4,150m,0.4
ScalaSparkNWeight,2023-04-17,17:13:24,236122227,131.391,1797095,898547,8m,8,2,13g,4,4,8g,lz4,12k,74k,114k,72m,0.7,0.8,96m,org.apache.spark.serializer.JavaSerializer,16k,0.7,800,8,0.1,78m,0.1
ScalaSparkNWeight,2023-04-17,17:29:45,236122227,224.054,1053863,526931,32m,16,4,8g,4,4,8g,lzf,128k,84k,48k,4m,0.3,0.8,128m,org.apache.spark.serializer.JavaSerializer,8k,0.5,100,8,0.9,188m,0.3
ScalaSparkNWeight,2023-04-17,17:43:33,236122227,154.224,1531034,765517,4m,8,8,5g,2,8,4g,snappy,78k,96k,52k,88m,0.8,0.9,122m,org.apache.spark.serializer.KryoSerializer,36k,0.8,450,8,0.8,476m,0.6
ScalaSparkNWeight,2023-04-17,17:58:08,236122227,144.808,1630588,815294,34m,2,4,13g,2,8,4g,lzf,102k,94k,68k,124m,0.7,0.4,102m,org.apache.spark.serializer.KryoSerializer,102k,0.4,750,8,0.5,292m,0.4
ScalaSparkNWeight,2023-04-17,18:15:29,236122227,136.025,1735873,867936,4m,10,4,11g,8,2,16g,lz4,126k,118k,98k,76m,0.9,0.3,116m,org.apache.spark.serializer.KryoSerializer,100k,0.1,800,8,0.5,398m,0.9
ScalaSparkNWeight,2023-04-17,18:31:45,236122227,176.861,1335072,667536,28m,10,2,13g,2,8,4g,lz4,104k,66k,54k,12m,0.3,0.5,114m,org.apache.spark.serializer.JavaSerializer,2k,0.2,150,8,0.4,34m,0.1
ScalaSparkNWeight,2023-04-17,18:49:08,236122227,261.618,902545,451272,10m,6,2,13g,8,2,16g,lz4,116k,126k,108k,32m,0.3,0.9,108m,org.apache.spark.serializer.JavaSerializer,22k,0.1,150,8,0.9,18m,0.5
ScalaSparkNWeight,2023-04-17,19:02:48,236122227,137.073,1722602,861301,122m,10,5,11g,8,2,16g,lz4,114k,98k,38k,56m,0.8,0.1,110m,org.apache.spark.serializer.KryoSerializer,110k,0.1,500,8,0.6,294m,0.3
ScalaSparkNWeight,2023-04-17,19:16:13,236122227,137.96,1711526,855763,48m,4,3,15g,8,2,16g,lzf,46k,10k,28k,32m,0.8,0.8,104m,org.apache.spark.serializer.KryoSerializer,30k,0.2,50,8,0.2,168m,0.5
ScalaSparkNWeight,2023-04-17,19:31:30,236122227,143.382,1646805,823402,98m,8,2,7g,8,2,16g,lz4,100k,58k,16k,4m,0.5,0.4,110m,org.apache.spark.serializer.JavaSerializer,68k,0.8,400,8,0.3,20m,0.6
ScalaSparkNWeight,2023-04-17,19:45:18,236122227,142.447,1657614,828807,120m,2,1,12g,8,2,16g,lzf,20k,82k,92k,16m,0.8,0.3,74m,org.apache.spark.serializer.JavaSerializer,88k,0.6,750,8,0.1,100m,0.8
ScalaSparkNWeight,2023-04-17,20:01:01,236122227,178.438,1323273,661636,60m,4,4,9g,4,4,8g,lz4,46k,108k,62k,60m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,26k,0.4,200,8,0.7,126m,0.7
ScalaSparkNWeight,2023-04-17,21:05:02,236122227,134.97,1749442,874721,98m,12,3,7g,8,2,16g,lz4,32k,8k,50k,36m,0.8,0.9,64m,org.apache.spark.serializer.KryoSerializer,14k,0.3,400,8,0.2,342m,0.7
ScalaSparkNWeight,2023-04-17,21:18:52,236122227,140.835,1676587,838293,70m,12,4,14g,2,8,4g,lzf,72k,36k,98k,36m,0.7,0.8,30m,org.apache.spark.serializer.KryoSerializer,10k,0.3,450,8,0.6,316m,0.5
ScalaSparkNWeight,2023-04-17,21:33:56,236122227,181.023,1304376,652188,72m,16,6,11g,4,4,8g,lzf,56k,58k,4k,96m,0.4,0.6,32m,org.apache.spark.serializer.KryoSerializer,82k,0.8,600,8,0.5,78m,0.7
ScalaSparkNWeight,2023-04-17,21:48:28,236122227,152.048,1552945,776472,8m,12,4,12g,8,2,16g,lz4,80k,46k,74k,16m,0.9,0.3,66m,org.apache.spark.serializer.KryoSerializer,128k,0.6,350,8,0.3,492m,0.3
ScalaSparkNWeight,2023-04-17,22:03:22,236122227,221.132,1067788,533894,2m,10,8,5g,8,2,16g,snappy,50k,36k,82k,32m,0.4,0.3,44m,org.apache.spark.serializer.JavaSerializer,124k,0.3,150,8,0.7,316m,0.4
ScalaSparkNWeight,2023-04-17,22:17:29,236122227,137.149,1721647,860823,110m,14,2,7g,4,4,8g,lzf,110k,20k,84k,96m,0.7,0.5,82m,org.apache.spark.serializer.KryoSerializer,60k,0.2,650,8,0.5,62m,0.7
ScalaSparkNWeight,2023-04-17,23:09:00,236122227,136.442,1730568,865284,46m,2,4,7g,8,2,16g,lz4,6k,2k,64k,56m,0.8,0.7,18m,org.apache.spark.serializer.KryoSerializer,34k,0.4,200,8,0.5,418m,0.9
ScalaSparkNWeight,2023-04-17,23:25:08,236122227,220.329,1071680,535840,72m,10,8,8g,8,2,16g,lzf,116k,2k,112k,112m,0.4,0.5,32m,org.apache.spark.serializer.KryoSerializer,22k,0.6,800,8,0.4,296m,0.6
ScalaSparkNWeight,2023-04-17,23:43:09,236122227,270.776,872020,436010,66m,16,3,7g,8,2,16g,lz4,92k,102k,58k,16m,0.3,0.2,62m,org.apache.spark.serializer.JavaSerializer,116k,0.7,250,8,0.9,126m,0.8
ScalaSparkNWeight,2023-04-17,23:56:54,236122227,145.594,1621785,810892,20m,14,6,16g,4,4,8g,lzf,76k,88k,56k,108m,0.5,0.6,56m,org.apache.spark.serializer.JavaSerializer,28k,0.8,700,8,0.5,496m,0.5
ScalaSparkNWeight,2023-04-18,00:10:50,236122227,163.05,1448158,724079,102m,12,6,12g,2,8,4g,lz4,60k,78k,106k,104m,0.5,0.4,78m,org.apache.spark.serializer.JavaSerializer,94k,0.8,450,8,0.4,362m,0.6
ScalaSparkNWeight,2023-04-18,00:25:00,236122227,144.473,1634369,817184,96m,6,8,13g,2,8,4g,lzf,70k,34k,56k,28m,0.7,0.2,28m,org.apache.spark.serializer.KryoSerializer,10k,0.6,150,8,0.1,328m,0.5
ScalaSparkNWeight,2023-04-18,00:39:49,236122227,145.877,1618639,809319,30m,2,7,15g,8,2,16g,lzf,60k,112k,122k,32m,0.6,0.7,2m,org.apache.spark.serializer.KryoSerializer,58k,0.7,500,8,0.8,158m,0.3
ScalaSparkNWeight,2023-04-18,00:56:23,236122227,182.126,1296477,648238,30m,8,3,5g,2,8,4g,lzf,80k,106k,122k,8m,0.4,0.7,84m,org.apache.spark.serializer.KryoSerializer,24k,0.4,350,8,0.3,182m,0.8
ScalaSparkNWeight,2023-04-18,01:11:07,236122227,140.37,1682141,841070,82m,14,1,13g,2,8,4g,snappy,98k,86k,4k,44m,0.9,0.8,86m,org.apache.spark.serializer.JavaSerializer,126k,0.6,500,8,0.9,384m,0.6
ScalaSparkNWeight,2023-04-18,01:24:41,236122227,130.833,1804760,902380,42m,2,8,12g,4,4,8g,snappy,24k,90k,92k,128m,0.6,0.7,110m,org.apache.spark.serializer.JavaSerializer,122k,0.9,450,8,0.6,174m,0.4
ScalaSparkNWeight,2023-04-18,01:39:41,236122227,144.935,1629159,814579,120m,14,4,8g,2,8,4g,lzf,26k,40k,80k,128m,0.8,0.8,120m,org.apache.spark.serializer.JavaSerializer,122k,0.9,550,8,0.6,366m,0.1
ScalaSparkNWeight,2023-04-18,02:52:10,236122227,231.082,1021811,510905,96m,4,1,6g,4,4,8g,lzf,22k,36k,70k,16m,0.3,0.3,110m,org.apache.spark.serializer.JavaSerializer,60k,0.3,600,8,0.9,20m,0.6
ScalaSparkNWeight,2023-04-18,03:06:53,236122227,171.161,1379532,689766,90m,4,5,8g,2,8,4g,snappy,74k,82k,10k,104m,0.5,0.5,18m,org.apache.spark.serializer.KryoSerializer,70k,0.6,100,8,0.1,98m,0.4
