Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkKmeans,2023-04-20,20:59:03,8032739922,306.881,26175422,13087711,42m,16,3,7g,2,8,4g,lzf,104k,4k,12k,44m,0.2,0.7,100m,org.apache.spark.serializer.KryoSerializer,94k,0.4,100,0.1,498m,0.1
ScalaSparkKmeans,2023-04-20,21:16:58,8032739922,291.002,27603727,13801863,92m,4,3,4g,8,2,16g,lz4,108k,16k,4k,24m,0.2,0.7,18m,org.apache.spark.serializer.KryoSerializer,16k,0.3,350,0.1,414m,0.8
ScalaSparkKmeans,2023-04-20,21:33:03,8032739922,306.598,26199583,13099791,20m,6,6,14g,8,2,16g,snappy,24k,38k,100k,60m,0.2,0.5,82m,org.apache.spark.serializer.JavaSerializer,72k,0.6,50,0.1,410m,0.6
ScalaSparkKmeans,2023-04-20,21:46:26,8032739922,132.503,60623079,30311539,106m,16,7,4g,2,8,4g,lzf,106k,104k,40k,120m,0.4,0.4,122m,org.apache.spark.serializer.KryoSerializer,114k,0.1,600,0.7,108m,0.6
ScalaSparkKmeans,2023-04-20,22:02:17,8032739922,298.774,26885672,13442836,108m,6,7,5g,8,2,16g,lzf,28k,116k,4k,56m,0.2,0.8,20m,org.apache.spark.serializer.JavaSerializer,44k,0.8,500,0.8,272m,0.3
ScalaSparkKmeans,2023-04-20,22:15:58,8032739922,137.022,58623724,29311862,96m,4,4,14g,2,8,4g,lzf,40k,52k,80k,52m,0.7,0.9,108m,org.apache.spark.serializer.KryoSerializer,106k,0.9,800,0.6,166m,0.3
ScalaSparkKmeans,2023-04-20,22:27:54,8032739922,137.085,58596782,29298391,40m,4,1,5g,2,8,4g,lzf,78k,52k,6k,16m,0.4,0.2,114m,org.apache.spark.serializer.JavaSerializer,72k,0.5,250,0.4,70m,0.5
ScalaSparkKmeans,2023-04-20,22:39:36,8032739922,121.74,65982749,32991374,40m,12,6,14g,4,4,8g,lz4,64k,102k,96k,100m,0.8,0.2,82m,org.apache.spark.serializer.JavaSerializer,122k,0.9,600,0.7,350m,0.4
ScalaSparkKmeans,2023-04-20,22:50:03,8032739922,126.869,63315230,31657615,72m,4,3,4g,4,4,8g,lzf,84k,84k,26k,56m,0.5,0.2,22m,org.apache.spark.serializer.JavaSerializer,70k,0.3,200,0.4,126m,0.7
ScalaSparkKmeans,2023-04-20,23:01:17,8032739922,126.017,63743303,31871651,92m,4,1,15g,4,4,8g,lzf,2k,74k,84k,84m,0.6,0.1,48m,org.apache.spark.serializer.JavaSerializer,40k,0.1,300,0.3,414m,0.5
